,Pptn,Temp,Q,TP_catch,colour_lake,chl-a_lake,TP_lake,PTI,Biovolume,CyanoBiovol,rel_res_time,TP_flux,Rain_day,Pptn_intense
1999-01-05,4.081336614367086,-0.6443085559956216,9.414,,,,,,,,0.10622477161674103,236.26450285714282,1,0
1999-01-06,6.544442583699353,-1.1455020653045835,7.434,,,,,,,,0.13451708366962603,181.3114368,1,0
1999-01-07,0.0004500927698383573,-6.593006736209532,6.21,,,,,,,,0.1610305958132045,147.06415542857138,1,0
1999-01-08,0.01329752210110565,-7.1601851228148226,6.232,,,,,,,,0.16046213093709885,143.17503634285717,1,0
1999-01-09,0.0,-5.428236840919397,5.614,,,,,,,,0.17812611328820804,125.0042112,0,0
1999-01-10,0.12342596241187012,-5.889763901950516,5.069,,,,,,,,0.19727756954034326,109.28184685714287,1,0
1999-01-11,0.29370988201015835,-8.044092606585139,4.624,,,,,,,,0.21626297577854672,96.4159488,1,0
1999-01-12,0.11722872596078728,-10.005988715299909,5.502999999999999,,,,,,,,0.18171906232963841,110.84991634285713,1,0
1999-01-13,0.27807855265374937,-11.232304095877,6.224,,,,,,,,0.16066838046272494,120.96895268571429,1,0
1999-01-14,3.9577676526230174,-9.832649900725812,6.6129999999999995,,,,,,,,0.15121729925903524,123.84977554285712,1,0
1999-01-15,17.182330773711687,-5.062521633326753,18.451,,,,,,,,0.05419760446588261,332.4975634285714,1,1
1999-01-16,15.06531365439425,0.7944613294301917,23.180999999999997,,,,,,,,0.04313877744704715,401.3306660571428,1,1
1999-01-17,6.347981317993512,2.597787924463262,20.019000000000002,,,,,,,,0.04995254508217193,332.4206427428572,1,0
1999-01-18,4.873273029311277,2.9639967160607625,26.462,184.0,,,,,,,0.037790038545839316,420.68229119999995,1,0
1999-01-19,11.139655768167106,4.166071816039107,47.516000000000005,,,,,,,,0.02104554255408704,676.1564812800001,1,1
1999-01-20,1.844096720211304,4.3900624757716855,29.698,,,,,,,,0.03367230116506162,373.08290688000005,1,0
1999-01-21,0.03008645170804867,2.2959399080566527,21.595,,,,,,,,0.0463070155128502,235.27838879999993,1,0
1999-01-22,0.15366691084838524,1.6870778190984197,17.067,,,,,,,,0.05859260561317162,157.48608384,1,0
1999-01-23,6.642028264714668,3.2723118492842214,17.698,,,,,,,,0.056503559724262624,133.79688,1,0
1999-01-24,0.35593797872952404,3.2211124178303407,15.652000000000001,68.2,,,,,,,0.0638895987733197,92.22909696,1,0
1999-01-25,2.3028861171962483,0.3922836661508313,11.22,,,,,,,,0.08912655971479501,61.76340720000001,1,0
1999-01-26,1.4476847554882004,-4.239724485440263,8.876,,,,,,,,0.11266336187471834,45.418847039999996,1,0
1999-01-27,0.4667491472686267,-11.161136274623573,7.321000000000001,,,,,,,,0.13659336156262805,34.62335172,1,0
1999-01-28,0.016788929606943018,-15.175003085155424,,,,,,,,,,,1,0
1999-01-29,0.018264262594372572,-11.244571525716536,8.898,,,,,,,,0.11238480557428636,35.18162424,1,0
1999-01-30,7.9319858040933875,-4.563131827743746,7.2139999999999995,,,,,,,,0.1386193512614361,25.726278239999996,1,0
1999-01-31,0.11013613652555407,-2.5089700041656333,5.202999999999999,,,,,,,,0.19219680953296178,16.537423319999995,1,0
1999-02-01,0.0183301761151946,-4.02497907974572,4.36,32.3,,,,,,,0.2293577981651376,12.1675392,1,0
1999-02-02,0.015620068235882516,-1.2467579201534704,3.95,,,,,,,,0.2531645569620253,11.15498057142857,1,0
1999-02-03,3.708220950952256,1.2152861017711984,3.9419999999999997,,,,,,,,0.25367833587011673,11.26375817142857,1,0
1999-02-04,0.015410421049244791,2.2374728143441303,4.13,,,,,,,,0.24213075060532688,11.9385792,1,0
1999-02-05,0.2860485327988599,1.7152981712311544,3.3489999999999998,,,,,,,,0.2985965959988056,9.792552548571427,1,0
1999-02-06,0.0,-2.344959444030792,2.681,,,,,,,,0.37299515106303616,7.92865152,0,0
1999-02-07,0.0,-7.240095899250092,3.1060000000000003,,,,,,,,0.3219575016097875,9.289034331428573,0,0
1999-02-08,0.0,-9.987249648528348,3.141,35.0,,,,,,,0.3183699458771092,9.498384,0,0
1999-02-09,2.769319063268237,-9.11304436911007,2.7880000000000003,,,,,,,,0.35868005738880915,8.148734537142857,1,0
1999-02-10,0.03008645170804867,-11.475697281166847,4.137,,,,,,,,0.24172105390379506,11.672864639999998,1,0
1999-02-11,0.005219294993678006,-11.833907068614792,5.08,,,,,,,,0.19685039370078738,13.819457828571428,1,0
1999-02-12,0.0396780834500759,-8.737422407246187,2.927,,,,,,,,0.341646737273659,7.666264594285715,1,0
1999-02-13,0.03008645170804867,-4.562630104157336,1.579,,,,,,,,0.6333122229259025,3.9758317714285716,1,0
1999-02-14,0.4349339606723903,0.474304417796418,1.5830000000000002,,,,,,,,0.6317119393556537,3.8256858514285716,1,0
1999-02-15,0.017079889512684222,2.410652868455145,1.828,26.8,,,,,,,0.5470459518599562,4.2327705600000005,1,0
1999-02-16,0.0,-1.0514669832151642,1.401,,,,,,,,0.7137758743754461,3.2613358628571425,0,0
1999-02-17,0.018264262594372572,-2.1382896975416092,1.1640000000000001,,,,,,,,0.8591065292096219,2.7239994514285715,1,0
1999-02-18,1.6372641729992932,-2.4088025866711287,1.122,,,,,,,,0.89126559714795,2.6395594971428573,1,0
1999-02-19,11.441089888631751,-1.066804935420237,1.148,,,,,,,,0.8710801393728224,2.71489536,1,1
1999-02-20,0.01477285508853521,-0.1778975620206893,1.065,,,,,,,,0.9389671361502347,2.5317545142857143,1,0
1999-02-21,4.737538530375752,0.4387009821693368,1.032,,,,,,,,0.9689922480620154,2.4660436114285718,1,0
1999-02-22,0.06889092297739773,-1.1655475274321816,0.946,27.8,,,,,,,1.0570824524312896,2.2722163199999996,1,0
1999-02-23,0.0,-3.9633659482523735,0.813,,,,,,,,1.2300123001230012,7.062452022857142,0,0
1999-02-24,0.0014753329874295552,-4.175627682513039,0.7240000000000001,,,,,,,,1.3812154696132595,10.839645257142857,1,0
1999-02-25,2.77971387299919,-2.3438722820106364,1.1520000000000001,,,,,,,,0.8680555555555555,24.487912594285717,1,0
1999-02-26,0.04338397380915432,0.34047380735631805,1.1320000000000001,,,,,,,,0.8833922261484098,31.17737581714286,1,0
1999-02-27,4.532565322092009,0.06285987243393265,1.196,,,,,,,,0.8361204013377926,40.45689380571429,1,0
1999-02-28,17.919168912723308,1.8511548257574757,11.780999999999999,,,,,,,,0.0848824378236143,472.55731776000005,1,1
1999-03-01,0.01477285508853521,1.7042382648379544,5.8389999999999995,537.0,,,,,,,0.17126220243192328,270.9109152,1,0
1999-03-02,1.189745860055479,0.5227869175470232,2.765,,,,,,,,0.3616636528028933,111.1992624,1,0
1999-03-03,18.740276661667775,-1.2847474945609747,1.9280000000000002,,,,,,,,0.5186721991701244,65.62268598857143,1,1
1999-03-04,14.591443203574181,-0.09179115551978613,2.207,,,,,,,,0.45310376076121434,61.479503588571426,1,1
1999-03-05,15.03841127261876,-1.0019222124710154,2.314,,,,,,,,0.43215211754537597,50.15948050285714,1,1
1999-03-06,4.360324359425259,-0.3957877155917231,2.082,,,,,,,,0.48030739673390976,32.26362377142858,1,0
1999-03-07,11.70940342132199,0.6849000031976402,3.926,,,,,,,,0.25471217524197654,36.57614153142857,1,1
1999-03-08,1.5004334645990298,1.0555093818179555,5.515,36.3,,,,,,,0.1813236627379873,17.296804799999997,1,0
1999-03-09,0.8908743000563208,-2.6056523374297167,3.966,,,,,,,,0.2521432173474533,12.037240594285713,1,0
1999-03-10,0.1337424478590229,-5.850117225223073,3.6860000000000004,,,,,,,,0.27129679869777534,10.81434486857143,1,0
1999-03-11,0.0,-7.1528928400817335,4.273,,,,,,,,0.23402761525860052,12.104066057142855,0,0
1999-03-12,0.0,-5.032075940948174,2.568,,,,,,,,0.3894080996884735,7.014425965714286,0,0
1999-03-13,2.2479549872372786,-2.942701962470608,2.046,,,,,,,,0.4887585532746824,5.381517805714285,1,0
1999-03-14,4.744782666772311,-2.336622503934393,1.9409999999999998,,,,,,,,0.5151983513652757,4.908888822857143,1,0
1999-03-15,0.07196414720664454,-1.3669392807170198,1.915,28.1,,,,,,,0.5221932114882506,4.6493136,1,0
1999-03-16,18.028656779918226,-0.029978391861732238,2.175,,,,,,,,0.4597701149425288,5.846996571428572,1,1
1999-03-17,1.528286614562928,1.1200815127697863,3.88,,,,,,,,0.2577319587628866,11.440989257142858,1,0
1999-03-18,6.876586159507197,1.7147263571715712,8.882,,,,,,,,0.11258725512272011,28.503606857142856,1,0
1999-03-19,0.048425203424472985,0.5791257922164164,11.183,,,,,,,,0.08942144326209425,38.80028118857142,1,0
1999-03-20,0.8846644707334311,-0.3050530716719777,6.692,,,,,,,,0.14943215780035862,24.96123648,1,0
1999-03-21,15.922908206790447,0.033697840843387894,9.215,,,,,,,,0.10851871947911015,36.771957257142866,1,1
1999-03-22,0.14043968415247465,-1.6644548220672275,8.866,49.2,,,,,,,0.11279043537108054,37.68830208,1,0
1999-03-23,0.0,-1.8073331917236717,5.816,,,,,,,,0.171939477303989,42.22455881142857,0,0
1999-03-24,4.734598636949707,-0.5935469753688949,5.138,,,,,,,,0.1946282600233554,52.76344319999999,1,0
1999-03-25,2.482638725276984,1.8695820802886944,7.8,,,,,,,,0.12820512820512822,103.57187657142858,1,0
1999-03-26,4.628572443649514,3.158840973846964,19.051,,,,,,,,0.052490682903784586,310.2957207771429,1,0
1999-03-27,0.5680794346125647,1.3820347991339188,16.672,,,,,,,,0.05998080614203455,321.71663067428574,1,0
1999-03-28,0.2761644651599885,3.0401682455489554,19.352999999999998,,,,,,,,0.051671575466335974,431.68823917714286,1,0
1999-03-29,0.8435270583088004,4.313223038557453,37.861,293.0,,,,,,,0.026412403264573045,958.4587871999998,1,0
1999-03-30,4.837871972473073,3.6986203931890027,39.071,,,,,,,,0.02559443065189015,886.8054268799999,1,0
1999-03-31,0.11631259879112148,2.0009758309781773,26.414,,,,,,,,0.0378587112894677,530.37621504,1,0
1999-04-01,0.1167801999146768,3.35951322477996,30.728,,,,,,,,0.0325436084353033,536.55512832,1,0
1999-04-02,0.03986900940506901,3.4829958097205354,29.754,,,,,,,,0.0336089265308866,441.65409408000005,1,0
1999-04-03,0.0,4.778006300136951,26.565,,,,,,,,0.037643515904385465,324.773064,0,0
1999-04-04,0.3655491607777365,4.2445884149195185,21.809,,,,,,,,0.04585262964831033,209.53389311999996,1,0
1999-04-05,2.508941555616468,4.218816057866206,22.915,80.9,,,,,,,0.04363953742090334,160.1703504,1,0
1999-04-06,6.212487602785172,5.277257817264797,30.233,,,,,,,,0.033076439652035855,199.4548752,1,0
1999-04-07,0.2931982921325401,5.102704434146516,26.006,,,,,,,,0.038452664769668535,161.3608399542857,1,0
1999-04-08,0.3069494319239159,6.251455746674992,22.468000000000004,,,,,,,,0.04450774434751646,130.58966509714287,1,0
1999-04-09,0.0,8.982757278840268,21.769000000000002,,,,,,,,0.0459368827231384,117.98250665142858,0,0
1999-04-10,1.5098882773088549,7.6417232719256285,20.328,,,,,,,,0.04919323101141283,102.19385087999999,1,0
1999-04-11,1.4718535131237038,5.236250092073362,17.666,,,,,,,,0.056605909656968184,81.87736731428572,1,0
1999-04-12,13.163266834251047,1.7449742759075093,19.477,49.1,,,,,,,0.05134260923140114,82.62610848,1,1
1999-04-13,13.311989472668465,2.511084919611108,31.754,,,,,,,,0.031492095484033505,220.5026792228571,1,1
1999-04-14,1.6559109386415418,2.603840490309153,25.19,,,,,,,,0.03969829297340214,242.9813005714286,1,0
1999-04-15,5.748892843220088,1.3226222888963548,20.048,,,,,,,,0.049880287310454914,247.54857983999997,1,0
1999-04-16,3.0599119437401296,2.445319804633641,15.937999999999999,,,,,,,,0.06274312962730581,239.8612533942857,1,0
1999-04-17,6.591352082202287e-05,4.617333495922424,13.607000000000001,,,,,,,,0.07349158521349305,241.54462162285714,1,0
1999-04-18,15.83516689859112,2.8344354469253967,21.335,,,,,,,,0.04687133817670494,436.37219177142856,1,1
1999-04-19,0.2668434367048449,4.282236776563309,18.608,268.0,,,,,,,0.05374032674118658,430.8719616,1,0
1999-04-20,0.961289526531834,1.9816564884897616,13.854000000000001,,,,,,,,0.07218131947451999,280.9496201142858,1,0
1999-04-21,5.704591719916661,5.628859728013651,12.311,,,,,,,,0.08122816992933149,214.25360914285716,1,0
1999-04-22,1.7291336755831397,6.346482713015972,11.324000000000002,,,,,,,,0.08830801836806781,164.50989531428573,1,0
1999-04-23,0.7048395651261706,6.418635218509735,10.062999999999999,,,,,,,,0.0993739441518434,117.25062582857142,1,0
1999-04-24,0.0,9.180274168000151,8.804,,,,,,,,0.11358473421172194,77.26189165714287,0,0
1999-04-25,0.016788929606943018,10.582503159940076,7.822,,,,,,,,0.12784454103809767,46.148906057142845,1,0
1999-04-26,0.0,9.703136777314457,7.039,35.0,,,,,,,0.14206563432305727,21.285936,0,0
1999-04-27,0.0,10.872563301823845,,,,,,,,,,,0,0
1999-04-28,0.0,9.486162722836868,,,,,,,,,,,0,0
1999-04-29,0.0,7.767711299139877,,,,,,,,,,,0,0
1999-04-30,0.2058149732380032,6.1212356723929116,5.033,,,,,,,,0.19868865487780646,14.573727360000001,1,0
1999-05-01,0.0,5.699679153773161,4.629,,,,,,,,0.21602937999567942,13.25533988571428,0,0
1999-05-02,0.0,6.603770845226393,4.224,,,,,,,,0.23674242424242423,11.960050834285715,0,0
1999-05-03,0.0,7.824334212906081,3.82,32.4,,,,,,,0.2617801047120419,10.693555199999999,0,0
1999-05-04,6.591352082202287e-05,8.6345990926892,3.457,,,,,,,,0.2892681515765114,11.243349257142855,1,0
1999-05-05,0.0,9.619044951955175,3.217,,,,,,,,0.31084861672365555,11.920032822857143,0,0
1999-05-06,0.0,8.609823285543941,2.984,,,,,,,,0.3351206434316354,12.408392777142858,0,0
1999-05-07,0.0,8.449753408270908,2.752,,,,,,,,0.36337209302325585,12.690274011428569,0,0
1999-05-08,4.739273923600368,6.564029712491674,2.6060000000000003,,,,,,,,0.38372985418265537,13.197498788571428,1,0
1999-05-09,11.758169602135954,2.2966264657859483,3.2230000000000003,,,,,,,,0.31026993484331367,17.78211977142857,1,1
1999-05-10,4.3917627389831635,2.2981223302430753,3.245,69.1,,,,,,,0.3081664098613251,19.3734288,1,0
1999-05-11,7.6432530700573835,2.1538354697935347,4.569,,,,,,,,0.2188662727073758,25.052558039999994,1,0
1999-05-12,4.520118803394912,2.375023751196352,4.691,,,,,,,,0.2131741632914091,23.436611279999997,1,0
1999-05-13,18.62170530011525,1.417549853545495,14.097999999999999,,,,,,,,0.07093204709887928,63.567882,1,1
1999-05-14,1.6360697224326182,4.0243236137656035,10.798,,,,,,,,0.09260974254491572,43.42869216,1,0
1999-05-15,0.2007548344293225,8.021146323286246,7.376,,,,,,,,0.13557483731019523,26.072979839999995,1,0
1999-05-16,0.07244866216394201,8.90372597801138,6.031000000000001,,,,,,,,0.165809981760902,18.38104056,1,0
1999-05-17,0.0013728307972569386,9.43624116688244,5.251,,,,,,,,0.19043991620643685,13.446130680000001,1,0
1999-05-18,0.000457610296058644,11.116343820896587,4.7589999999999995,24.0,,,,,,,0.21012817818869514,9.868262399999997,1,0
1999-05-19,0.00030507352312918,12.194912807343485,4.271,,,,,,,,0.23413720440177946,9.06721097142857,1,0
1999-05-20,0.0,15.675119446914039,3.822,,,,,,,,0.2616431187859759,8.3026944,0,0
1999-05-21,5.706568494991728,13.518061471885405,3.5869999999999997,,,,,,,,0.2787844995818233,7.969289142857142,1,0
1999-05-22,0.027438272414192645,9.57914373462819,3.432,,,,,,,,0.2913752913752914,7.79436617142857,1,0
1999-05-23,0.24805960213790096,10.26130297060871,3.093,,,,,,,,0.3233107015842224,7.177173942857143,1,0
1999-05-24,1.3081854349774549,9.935327021065802,2.867,,,,,,,,0.3487966515521451,6.794298514285714,1,0
1999-05-25,0.0,9.89421206618124,2.633,28.0,,,,,,,0.379794910748196,6.3697536,0,0
1999-05-26,0.6418416042182897,9.91920203943016,2.384,,,,,,,,0.41946308724832215,5.849763839999999,1,0
1999-05-27,6.591352082202287e-05,12.513817420382507,2.164,,,,,,,,0.4621072088724584,5.38472448,1,0
1999-05-28,5.77774413827798,14.292249627848207,2.133,,,,,,,,0.46882325363338023,5.38130304,1,0
1999-05-29,0.15208053166199792,11.443075137377264,2.178,,,,,,,,0.4591368227731864,5.5701043199999996,1,0
1999-05-30,0.0,11.30414054321443,2.004,,,,,,,,0.499001996007984,5.194368,0,0
1999-05-31,0.0,11.598320737421036,1.7409999999999999,30.4,,,,,,,0.5743825387708215,4.572840959999999,0,0
1999-06-01,0.0,12.326512411634154,1.536,,,,,,,,0.6510416666666666,4.165210697142857,0,0
1999-06-02,0.0,12.148935318896632,1.29,,,,,,,,0.7751937984496123,3.6079899428571425,0,0
1999-06-03,7.672558291398042,11.8601066107218,1.369,,,,,,,,0.7304601899196493,3.9455362285714277,1,0
1999-06-04,3.349413901341556,12.036950812353325,1.452,,,,,,,,0.6887052341597797,4.308407588571428,1,0
1999-06-05,11.837949865079555,11.692811490094245,1.6019999999999999,,,,,,,,0.6242197253433209,4.889926491428571,1,1
1999-06-06,2.7243796470369936,12.029784995232205,1.726,,,,,,,,0.5793742757821553,5.415418697142856,1,0
1999-06-07,0.07801781127117417,11.628472208091182,1.4040000000000001,37.3,,,,,,,0.7122507122507122,4.52469888,1,0
1999-06-08,13.712303600348356,14.511202382184196,2.1,,,,,,,,0.47619047619047616,7.185023999999999,1,1
1999-06-09,8.741251692877096,12.478226295296226,3.813,,,,,,,,0.26226068712300027,13.80367008,1,1
1999-06-10,7.458543055469374,11.661959617841887,3.594,,,,,,,,0.2782415136338342,13.725054719999997,1,0
1999-06-11,0.5210230525315188,14.859193536843124,2.838,,,,,,,,0.3523608174770965,11.4019488,1,0
1999-06-12,5.206525946402727,13.771172791388835,2.9419999999999997,,,,,,,,0.33990482664853844,12.404413439999997,1,0
1999-06-13,8.828874665229277,12.736777844652295,5.629,,,,,,,,0.17765144785930007,24.852260159999997,1,1
1999-06-14,0.012137308845710643,14.070792983772206,3.937,53.4,,,,,,,0.25400050800101603,18.164373119999997,1,0
1999-06-15,0.02892623845265366,15.401639504246075,3.158,,,,,,,,0.31665611146295125,15.649965257142854,1,0
1999-06-16,0.012137308845710643,15.10849574473417,2.799,,,,,,,,0.35727045373347627,14.827854445714285,1,0
1999-06-17,4.84761916688128,12.698265389998085,3.031,,,,,,,,0.3299241174529858,17.09317728,1,0
1999-06-18,0.0,14.192211103529587,2.678,,,,,,,,0.37341299477221807,16.018051474285713,0,0
1999-06-19,11.0932160203302,13.989498981008124,3.562,,,,,,,,0.2807411566535654,22.52340123428571,1,1
1999-06-20,10.033268799728743,11.626776095625019,5.94,,,,,,,,0.16835016835016833,39.59094857142857,1,1
1999-06-21,0.8318650372517148,10.863652698721351,4.395,81.1,,,,,,,0.22753128555176338,30.795940799999997,1,0
1999-06-22,0.8805636498036394,12.87367834848209,3.778,,,,,,,,0.2646903123345686,25.292824868571426,1,0
1999-06-23,5.510406135658131,11.864447097068537,4.046,,,,,,,,0.24715768660405338,25.82356032,1,0
1999-06-24,1.1689791389455766,12.698140403262189,3.609,,,,,,,,0.2770850651149903,21.907413668571426,1,0
1999-06-25,2.241315187072246,14.683751580000715,3.3569999999999998,,,,,,,,0.2978850163836759,19.329414171428567,1,0
1999-06-26,8.610489077302718,12.872173691183493,4.1610000000000005,,,,,,,,0.24032684450853156,22.659426925714282,1,1
1999-06-27,5.6986341935928015,14.472528062686765,5.294,,,,,,,,0.18889308651303363,27.176189348571423,1,0
1999-06-28,28.803496208245054,15.195835150270169,27.052,55.8,,,,,,,0.03696584356055005,130.42093823999997,1,1
1999-06-29,9.06446284398216,13.749585401669323,21.354,,,,,,,,0.04682963379226374,98.36408941714284,1,1
1999-06-30,0.8054797710927054,14.421105428626447,14.126,,,,,,,,0.07079144839303413,62.03558016,1,0
1999-07-01,1.9792866165239424,14.375560919995904,11.800999999999998,,,,,,,,0.0847385814761461,49.29068653714285,1,0
1999-07-02,0.4843716729110751,13.65900664328859,9.734,,,,,,,,0.10273268954181221,38.56666422857142,1,0
1999-07-03,0.0077181280922365,14.275708235772074,8.011000000000001,,,,,,,,0.12482836100362,30.019551634285712,1,0
1999-07-04,12.816324048756998,14.819479123533087,7.909,,,,,,,,0.1264382349222405,27.938745874285715,1,1
1999-07-05,1.7919531264958546,14.812707776787475,6.859,38.4,,,,,,,0.1457938474996355,22.75651584,1,0
1999-07-06,0.0,17.447142304670535,5.775,,,,,,,,0.17316017316017315,18.825048000000002,0,0
1999-07-07,0.0,16.215644260890485,4.905,,,,,,,,0.2038735983690112,15.704520685714286,0,0
1999-07-08,0.0,17.858047973564112,4.2860000000000005,,,,,,,,0.23331777881474566,13.474008411428573,0,0
1999-07-09,0.0,18.891597350422558,3.8710000000000004,,,,,,,,0.2583311805734952,11.9448,0,0
1999-07-10,6.591352082202287e-05,18.716013276867045,3.457,,,,,,,,0.2892681515765114,10.466768777142857,1,0
1999-07-11,0.0,19.04741782887527,3.042,,,,,,,,0.3287310979618672,9.033801325714286,0,0
1999-07-12,0.0,19.53834589349583,2.627,33.7,,,,,,,0.38066235249333846,7.648983359999999,0,0
1999-07-13,0.06990803796623843,20.421272118676427,3.54,,,,,,,,0.2824858757062147,10.818563657142859,1,0
1999-07-14,20.48131146820714,17.644520933825273,6.345,,,,,,,,0.15760441292356187,20.307190628571426,1,1
1999-07-15,6.591352082202287e-05,16.274557813562694,3.43,,,,,,,,0.29154518950437314,11.473056000000001,1,0
1999-07-16,0.7184280225812015,14.926816274862233,2.658,,,,,,,,0.3762227238525207,9.274627748571428,1,0
1999-07-17,0.06665900563267939,15.456520475256696,2.228,,,,,,,,0.44883303411131054,8.095966354285714,1,0
1999-07-18,0.0,16.836590612577254,1.95,,,,,,,,0.5128205128205129,7.367389714285713,0,0
1999-07-19,3.6653934536975834,18.02396568413513,1.8119999999999998,45.4,,,,,,,0.5518763796909493,7.107678719999999,1,0
1999-07-20,14.662143660753902,17.498849943955122,4.815,,,,,,,,0.20768431983385252,19.54086582857143,1,1
1999-07-21,0.7532193601384473,16.27039307596425,3.9819999999999998,,,,,,,,0.25113008538422904,16.700917577142857,1,0
1999-07-22,4.954886022836513,13.917030230055955,4.003,,,,,,,,0.24981264051961027,17.332486765714286,1,0
1999-07-23,1.4488440101382176,13.214035972634294,2.862,,,,,,,,0.3494060097833683,12.780678034285712,1,0
1999-07-24,0.0,16.810787561146356,2.207,,,,,,,,0.45310376076121434,10.155327634285712,0,0
1999-07-25,0.0,14.850481715143244,1.8090000000000002,,,,,,,,0.5527915975677169,8.569574125714286,0,0
1999-07-26,6.591352082202287e-05,14.51856907420131,1.575,56.4,,,,,,,0.6349206349206349,7.674912,1,0
1999-07-27,6.591352082202287e-05,15.455427376137097,,,,,,,,,,,1,0
1999-07-28,0.02934459327428804,17.2074524694076,1.273,,,,,,,,0.7855459544383347,5.681624502857142,1,0
1999-07-29,6.591352082202287e-05,17.808223233175394,1.168,,,,,,,,0.8561643835616439,4.973677714285714,1,0
1999-07-30,0.0,17.243774490002348,1.047,,,,,,,,0.9551098376313276,4.243903817142856,0,0
1999-07-31,0.0,17.680055779931763,0.9279999999999999,,,,,,,,1.0775862068965518,3.5714106514285713,0,0
1999-08-01,0.0,18.547490415718926,0.775,,,,,,,,1.2903225806451613,2.823798857142857,0,0
1999-08-02,0.0,18.81047857247944,0.6940000000000001,39.8,,,,,,,1.440922190201729,2.38647168,0,0
1999-08-03,0.0,19.788085753085795,0.618,,,,,,,,1.6181229773462784,2.112161554285714,0,0
1999-08-04,6.591352082202287e-05,19.84028636921596,0.5579999999999999,,,,,,,,1.792114695340502,1.8953888914285708,1,0
1999-08-05,0.0,19.028615896209768,0.52,,,,,,,,1.923076923076923,1.7554011428571428,0,0
1999-08-06,0.0011036294598740675,15.22301869740187,0.496,,,,,,,,2.0161290322580645,1.6639751314285713,1,0
1999-08-07,0.0,15.99868210044184,0.46399999999999997,,,,,,,,2.1551724137931036,1.5468858514285713,0,0
1999-08-08,2.512901269350293,14.83007387944764,0.444,,,,,,,,2.2522522522522523,1.4708933485714288,1,0
1999-08-09,0.4294524167174976,14.306796904287976,0.42100000000000004,38.1,,,,,,,2.375296912114014,1.38586464,1,0
1999-08-10,1.0152610665947677,14.26732819729415,0.38799999999999996,,,,,,,,2.577319587628866,1.3294343314285713,1,0
1999-08-11,0.02905631970351823,13.3347379157791,0.363,,,,,,,,2.7548209366391188,1.2926118857142856,1,0
1999-08-12,0.3108860647769074,11.365511035325143,0.33399999999999996,,,,,,,,2.9940119760479047,1.234280777142857,1,0
1999-08-13,0.00022504638491917866,12.171868339919227,0.315,,,,,,,,3.1746031746031744,1.2064464,1,0
1999-08-14,1.1861482509773338,13.622224028668823,0.311,,,,,,,,3.215434083601286,1.232967497142857,1,0
1999-08-15,2.15169410644308,13.836611684873786,0.36200000000000004,,,,,,,,2.762430939226519,1.4838607542857145,1,0
1999-08-16,0.0,13.689471193041356,0.408,49.0,,,,,,,2.450980392156863,1.7273087999999996,0,0
1999-08-17,1.029826008061638,12.81321358823408,0.457,,,,,,,,2.1881838074398248,1.8941422628571427,1,0
1999-08-18,0.0,13.824143772504671,0.46299999999999997,,,,,,,,2.1598272138228944,1.8778645028571428,0,0
1999-08-19,0.43788685312437897,14.324407334660918,0.462,,,,,,,,2.1645021645021645,1.8327513599999998,1,0
1999-08-20,0.032370316797287566,13.872192054963648,0.462,,,,,,,,2.1645021645021645,1.79169408,1,0
1999-08-21,0.2874914869147209,12.906473690016751,0.45899999999999996,,,,,,,,2.178649237472767,1.7392690285714283,1,0
1999-08-22,0.0265950442022113,11.703727012598451,0.444,,,,,,,,2.2522522522522523,1.6429725257142858,1,0
1999-08-23,0.0,12.094105179356973,0.436,41.8,,,,,,,2.293577981651376,1.5746227199999998,0,0
1999-08-24,0.0,13.406738018374483,0.425,,,,,,,,2.3529411764705883,1.5044708571428569,0,0
1999-08-25,6.591352082202287e-05,14.446889930806547,0.41200000000000003,,,,,,,,2.4271844660194173,1.428957257142857,1,0
1999-08-26,27.322687528928746,14.105187298851321,0.523,,,,,,,,1.9120458891013383,1.7765024914285712,1,1
1999-08-27,2.9447830729966333,14.62851910412934,,,,,,,,,,,1,0
1999-08-28,0.0,15.167275265110508,0.527,,,,,,,,1.8975332068311195,1.7146351542857143,0,0
1999-08-29,0.01329752210110565,15.816717030113807,1.141,,,,,,,,0.8764241893076249,3.63064896,1,0
1999-08-30,33.10828370136898,12.283869169875008,8.427,36.0,,,,,,,0.11866619200189867,26.211340799999995,1,1
1999-08-31,0.5529926203906745,10.938835777332372,2.699,,,,,,,,0.3705075954057058,9.597582308571427,1,0
1999-09-01,0.032256649011960715,13.564034599669016,1.324,,,,,,,,0.755287009063444,5.298057874285714,1,0
1999-09-02,0.016788929606943018,16.677400736934658,0.987,,,,,,,,1.0131712259371835,4.3893187199999995,1,0
1999-09-03,0.013363435621927672,16.97736099358366,0.74,,,,,,,,1.3513513513513513,3.620604342857143,1,0
1999-09-04,0.025853185768450675,16.78842334793063,0.5529999999999999,,,,,,,,1.8083182640144668,2.9520719999999994,1,0
1999-09-05,0.030536544477887024,15.605908612596238,0.507,,,,,,,,1.9723865877712032,2.9324184685714285,1,0
1999-09-06,0.017079889512684222,14.67589381818999,0.45399999999999996,72.1,,,,,,,2.2026431718061676,2.8281657599999996,1,0
1999-09-07,1.0985026194869294,15.316807681154046,0.419,,,,,,,,2.3866348448687353,2.467397622857143,1,0
1999-09-08,0.030152365228870687,14.711773587212123,0.373,,,,,,,,2.680965147453083,2.0694466285714284,1,0
1999-09-09,0.7189672072599388,12.186720809616586,0.35600000000000004,,,,,,,,2.8089887640449436,1.853852708571429,1,0
