Date,Pptn,Temp,Wind_speed,PET,Q,TP_catch,chl-a_lake,TP_lake,colour_lake,PTI,Biovolume,CyanoBiovol,Rain_day,Pptn_intense,Wind_under_Q0.2,Wind_under_Q0.4,Wind_over_Q0.6,Wind_over_Q0.8,Temp_subzero
1984-06-04,0.0,20.58022413,4.1,3.615824097,,,,,,,,,0,0,False,False,True,False,False
1984-06-05,14.44799766,18.29245862,4.3,3.6430566939999998,,,,,,,,,1,1,False,False,True,False,False
1984-06-06,0.0,18.84806812,6.2,3.6702892910000005,,1130.0,5.425,27.9,,,,,0,0,False,False,True,True,False
1984-06-07,0.0,19.50240233,5.5,3.6975218880000003,,,,,,,,,0,0,False,False,True,True,False
1984-06-08,0.0,15.60168244,5.6,3.724754485,,68.4,,,,,,,0,0,False,False,True,True,False
1984-06-09,0.0,11.82325598,6.0,3.7519870810000002,,,,,,,,,0,0,False,False,True,True,False
1984-06-10,0.005943164,10.86401947,5.3,3.779219678,,,,,,,,,0,0,False,False,True,True,False
1984-06-11,0.0,12.52537938,5.1,3.806452275,,,,,,,,,0,0,False,False,True,True,False
1984-06-12,6.435265276,13.27357144,5.5,3.833684872,,,,,,,,,1,0,False,False,True,True,False
1984-06-13,2.374208334,14.24590813,3.4,3.860917469,,44.4,,,,,,,1,0,False,False,False,False,False
1984-06-14,1.142884864,14.01878207,5.1,3.888150066,,,,,,,,,1,0,False,False,True,True,False
1984-06-15,0.11967397800000001,16.28644957,4.1,3.915382662,,,,,,,,,0,0,False,False,True,False,False
1984-06-16,1.25777282,16.26124576,1.9,3.9426152589999997,,,,,,,,,1,0,True,True,False,False,False
1984-06-17,3.330638323,17.08431694,4.1,3.9452550210000004,,,,,,,,,1,0,False,False,True,False,False
1984-06-18,0.265965387,16.06312442,3.6,3.947894783,,46.8,,,,,,,0,0,False,False,False,False,False
1984-06-19,0.0,18.34620187,2.7,3.950534545,,,,,,,,,0,0,False,True,False,False,False
1984-06-20,0.0,18.56247669,4.7,3.953174307,,,,,,,,,0,0,False,False,True,False,False
1984-06-21,16.89154491,14.23494193,5.1,3.9558140689999997,,,,,,,,,1,1,False,False,True,True,False
1984-06-22,0.7295463329999999,13.14003913,6.2,3.9584538310000004,,,,,,,,,0,0,False,False,True,True,False
1984-06-23,13.73504743,12.16683427,3.4,3.961093593,,,,,,,,,1,1,False,False,False,False,False
1984-06-24,0.512993515,11.73911743,8.4,3.963733355,,,,,,,,,0,0,False,False,True,True,False
1984-06-25,0.365000586,13.96275036,3.3,3.966373117,,,,,,,,,0,0,False,False,False,False,False
1984-06-26,1.5437851180000002,14.26099971,4.3,3.9690128789999997,,,,,,,,,1,0,False,False,True,False,False
1984-06-27,6.168387778,13.21529843,2.7,3.971652642,,,11.525,31.05,,,,,1,0,False,True,False,False,False
1984-06-28,4.431326998,14.08819479,4.6,3.974292404,,56.4,,,,,,,1,0,False,False,True,False,False
1984-06-29,12.22994384,13.34434674,3.4,3.976932166,,,,,,,,,1,1,False,False,False,False,False
1984-06-30,0.34821497700000004,14.54492193,3.4,3.979571928,,,,,,,,,0,0,False,False,False,False,False
1984-07-01,9.79954647,13.38132118,3.4,3.98221169,,,,,,,,,1,0,False,False,False,False,False
1984-07-02,0.082028767,14.27053142,4.5,3.984851452,3.597,,,,,,,,0,0,False,False,True,False,False
1984-07-03,0.0,15.92977875,3.8,3.987491214,2.68,119.0,,,,,,,0,0,False,False,False,False,False
1984-07-04,0.0,16.19946529,3.8,3.990130976,2.225,,,,,,,,0,0,False,False,False,False,False
1984-07-05,0.0,15.496346300000003,3.6,3.992770738,1.9169999999999998,,,,,,,,0,0,False,False,False,False,False
1984-07-06,0.0,16.57316172,4.1,3.9954105,1.6669999999999998,,,,,,,,0,0,False,False,True,False,False
1984-07-07,0.0,15.297550099999999,7.5,3.998050262,1.476,,,,,,,,0,0,False,False,True,True,False
1984-07-08,0.0,15.47250515,4.8,4.000690024,1.3230000000000002,,,,,,,,0,0,False,False,True,False,False
1984-07-09,0.0,17.82789693,3.1,4.003329786,1.197,,,,,,,,0,0,False,False,False,False,False
1984-07-10,0.0,18.27951185,2.9,4.005969548,1.075,,,,,,,,0,0,False,False,False,False,False
1984-07-11,0.17646855,17.28533369,6.3,4.00860931,1.0090000000000001,,,,,,,,0,0,False,False,True,True,False
1984-07-12,37.69355268,15.50028853,3.6,4.011249072,5.7410000000000005,48.0,,,,,,,1,1,False,False,False,False,False
1984-07-13,0.6875757440000001,16.77845837,7.7,4.013888833999999,4.4719999999999995,,,,,,,,0,0,False,False,True,True,False
1984-07-14,0.271512665,15.96472553,2.2,4.016528596000001,3.13,,,,,,,,0,0,False,True,False,False,False
1984-07-15,9.290702891,16.14502226,2.1,4.019168358,3.557,,,,,,,,1,0,False,True,False,False,False
1984-07-16,2.591362733,17.38059511,2.8,4.02180812,3.7680000000000002,,,,,,,,1,0,False,True,False,False,False
1984-07-17,1.45238581,18.04208835,3.6,4.004710081,2.8930000000000002,,,,,,,,1,0,False,False,False,False,False
1984-07-18,0.0,18.86692875,5.5,3.987612042,2.408,,14.2,33.0,,,,,0,0,False,False,True,True,False
1984-07-19,0.0,19.06754707,4.1,3.970514003,2.1390000000000002,66.0,,,,,,,0,0,False,False,True,False,False
1984-07-20,3.064715969,16.75863514,3.9,3.953415964,1.98,,,,,,,,1,0,False,False,True,False,False
1984-07-21,2.804655682,15.52255693,5.0,3.936317925,1.9480000000000002,,,,,,,,1,0,False,False,True,True,False
1984-07-22,0.246954034,15.89559481,1.7,3.919219886,1.7530000000000001,,,,,,,,0,0,True,True,False,False,False
1984-07-23,0.0,16.95978614,3.8,3.902121848,1.446,,,,,,,,0,0,False,False,False,False,False
1984-07-24,2.0817176369999997,17.31483234,2.6,3.8850238089999998,1.278,,,,,,,,1,0,False,True,False,False,False
1984-07-25,3.058127391,17.10054525,3.4,3.86792577,1.227,,,,,,,,1,0,False,False,False,False,False
1984-07-26,0.48708731899999996,15.23169543,4.1,3.8508277310000003,1.0490000000000002,,,,,,,,0,0,False,False,True,False,False
1984-07-27,0.0,15.60203187,2.7,3.833729692,0.8170000000000001,47.0,,,,,,,0,0,False,True,False,False,False
1984-07-28,0.30157703399999997,16.42656531,4.1,3.816631653,0.6859999999999999,,,,,,,,0,0,False,False,True,False,False
1984-07-29,0.0,16.57960182,2.4,3.7995336139999996,0.598,,,,,,,,0,0,False,True,False,False,False
1984-07-30,0.0,16.44279362,3.2,3.782435575,0.575,,,,,,,,0,0,False,False,False,False,False
1984-07-31,1.044197862,19.34211324,1.7,3.765337536,0.5870000000000001,,,,,,,,1,0,True,True,False,False,False
1984-08-01,5.6057006760000005,18.50927699,2.8,3.7482394969999997,,,,,,,,,1,0,False,True,False,False,False
1984-08-02,4.692001903,18.60926338,2.4,3.731141458,0.772,,,,,,,,1,0,False,True,False,False,False
1984-08-03,5.986876741000001,16.81527954,2.4,3.714043419,0.951,,,,,,,,1,0,False,True,False,False,False
1984-08-04,3.1085985989999996,16.97757803,2.2,3.69694538,0.973,,,,,,,,1,0,False,True,False,False,False
1984-08-05,11.37804494,16.97056813,3.8,3.6798473410000003,0.971,,,,,,,,1,1,False,False,False,False,False
1984-08-06,0.949060679,16.19765697,5.0,3.662749303,1.499,54.0,,,,,,,0,0,False,False,True,True,False
1984-08-07,1.058032033,15.525500099999999,5.3,3.6456512639999996,1.115,,,,,,,,1,0,False,False,True,True,False
1984-08-08,0.0,16.32645904,2.0,3.628553225,0.778,,15.625,27.0,,,,,0,0,False,True,False,False,False
1984-08-09,0.0,17.08983207,2.6,3.611455186,0.574,,,,,,,,0,0,False,True,False,False,False
1984-08-10,0.0,18.00995481,3.3,3.5943571469999998,0.51,,,,,,,,0,0,False,False,False,False,False
1984-08-11,0.0,18.72486739,3.1,3.5772591080000002,0.503,,,,,,,,0,0,False,False,False,False,False
1984-08-12,0.0,18.92417032,2.1,3.560161069,0.48100000000000004,,,,,,,,0,0,False,True,False,False,False
1984-08-13,5.794987869,18.6884949,2.4,3.54306303,0.47,,,,,,,,1,0,False,True,False,False,False
1984-08-14,4.818445041,15.58454061,3.3,3.5259649910000004,0.635,,,,,,,,1,0,False,False,False,False,False
1984-08-15,2.551839819,14.97037093,1.5,3.508866952,0.735,,,,,,,,1,0,True,True,False,False,False
1984-08-16,1.647650281,15.08740552,3.6,3.491768913,0.732,,,,,,,,1,0,False,False,False,False,False
1984-08-17,0.22047365300000002,13.7699815,2.3,3.43580132,0.7190000000000001,,,,,,,,0,0,False,True,False,False,False
1984-08-18,0.0,15.29409664,3.4,3.379833726,0.664,,,,,,,,0,0,False,False,False,False,False
1984-08-19,0.0,17.36056367,3.2,3.323866133,0.5820000000000001,,,,,,,,0,0,False,False,False,False,False
1984-08-20,0.0,18.52301843,2.4,3.26789854,0.545,,,,,,,,0,0,False,True,False,False,False
1984-08-21,0.0,19.02701027,3.2,3.2119309460000003,0.508,,,,,,,,0,0,False,False,False,False,False
1984-08-22,0.0,17.80245348,5.0,3.155963353,0.49700000000000005,,,,,,,,0,0,False,False,True,True,False
1984-08-23,0.0,18.60783861,2.0,3.0999957589999996,0.534,,,,,,,,0,0,False,True,False,False,False
1984-08-24,0.0,16.00912045,2.8,3.0440281660000004,0.569,,,,,,,,0,0,False,True,False,False,False
1984-08-25,0.0,13.28940006,2.7,2.9880605730000003,0.636,,,,,,,,0,0,False,True,False,False,False
1984-08-26,0.0,14.40005455,3.8,2.9320929789999997,0.7190000000000001,,,,,,,,0,0,False,False,False,False,False
1984-08-27,0.0,15.10342622,3.9,2.8761253860000005,0.764,,,,,,,,0,0,False,False,True,False,False
1984-08-28,0.0,15.926442300000001,2.2,2.820157792,0.802,,,,,,,,0,0,False,True,False,False,False
1984-08-29,1.843302915,17.07496203,4.6,2.7641901989999997,0.8290000000000001,46.8,20.975,33.75,,,,,1,0,False,False,True,False,False
1984-08-30,0.529698844,15.52841795,9.4,2.708222606,0.804,,,,,,,,0,0,False,False,True,True,False
1984-08-31,0.0,13.70158836,5.8,2.652255012,0.7340000000000001,,,,,,,,0,0,False,False,True,True,False
1984-09-01,0.7253614859999999,11.57725445,3.4,2.5962874190000003,,,,,,,,,0,0,False,False,False,False,False
1984-09-02,0.043395244000000006,11.5347454,2.4,2.540319825,,,,,,,,,0,0,False,True,False,False,False
1984-09-03,15.733600299999999,10.39736098,3.3,2.484352232,1.187,,,,,,,,1,1,False,False,False,False,False
1984-09-04,0.0,9.056053239,3.3,2.428384639,1.3730000000000002,,,,,,,,0,0,False,False,False,False,False
1984-09-05,0.0,8.428642759,3.9,2.372417045,0.888,,,,,,,,0,0,False,False,True,False,False
1984-09-06,0.0,10.40718949,4.1,2.316449452,0.6970000000000001,40.8,,,,,,,0,0,False,False,True,False,False
1984-09-07,0.0,12.40583343,3.6,2.260481858,0.612,,,,,,,,0,0,False,False,False,False,False
1984-09-08,6.41240284,12.57383098,3.4,2.204514265,0.584,,,,,,,,1,0,False,False,False,False,False
1984-09-09,7.974501021,11.00280117,2.4,2.148546671,1.464,,,,,,,,1,0,False,True,False,False,False
1984-09-10,0.7884725779999999,11.09748747,2.4,2.092579078,1.4380000000000002,89.0,,,,,,,0,0,False,True,False,False,False
1984-09-11,3.4372371110000004,10.52763162,3.4,2.036611485,1.3519999999999999,,,,,,,,1,0,False,False,False,False,False
1984-09-12,1.5420819319999999,8.789212706,7.4,1.980643891,1.115,,,,,,,,1,0,False,False,True,True,False
1984-09-13,0.0,10.32347853,4.6,1.924676298,0.784,,,,,,,,0,0,False,False,True,False,False
1984-09-14,0.0,11.35567964,2.2,1.868708704,0.619,,,,,,,,0,0,False,True,False,False,False
1984-09-15,0.0,11.85789043,2.3,1.812741111,0.573,,,,,,,,0,0,False,True,False,False,False
1984-09-16,0.0,11.7429676,1.9,1.7567735180000001,0.546,,,,,,,,0,0,True,True,False,False,False
1984-09-17,0.071830093,11.63271927,2.1,1.736232229,0.522,,,,,,,,0,0,False,True,False,False,False
1984-09-18,0.0,10.1397683,2.6,1.71569094,0.511,97.0,,,,,,,0,0,False,True,False,False,False
1984-09-19,6.700978448,8.142257403,4.6,1.695149651,0.508,,7.25,24.375,,,,,1,0,False,False,True,False,False
1984-09-20,0.001839989,8.934022038,2.1,1.674608361,0.511,,,,,,,,0,0,False,True,False,False,False
1984-09-21,10.67348016,10.13899172,3.4,1.654067072,1.1340000000000001,,,,,,,,1,1,False,False,False,False,False
1984-09-22,5.897440746,9.698786793,2.9,1.633525783,4.425,,,,,,,,1,0,False,False,False,False,False
1984-09-23,4.9369138889999995,9.928969265,3.2,1.612984494,2.261,,,,,,,,1,0,False,False,False,False,False
1984-09-24,14.90746589,8.305669311,5.7,1.592443205,6.358,353.0,,,,,,,1,1,False,False,True,True,False
1984-09-25,2.784063805,9.401531091,4.3,1.5719019159999998,4.239,,,,,,,,1,0,False,False,True,False,False
1984-09-26,2.0904779159999998,8.737689626,4.1,1.5513606269999998,3.6830000000000003,,,,,,,,1,0,False,False,True,False,False
1984-09-27,0.0,8.65539678,2.9,1.5308193380000001,3.155,102.0,,,,,,,0,0,False,False,False,False,False
1984-09-28,0.0,8.74260779,0.0,1.510278049,2.8280000000000003,,,,,,,,0,0,True,True,False,False,False
1984-09-29,0.0,9.194248703,1.2,1.48973676,2.6489999999999996,,,,,,,,0,0,True,True,False,False,False
1984-09-30,10.76468544,9.367605209,3.4,1.469195471,4.345,,,,,,,,1,1,False,False,False,False,False
1984-10-01,17.05202613,10.21696799,2.2,1.4486541819999998,7.3660000000000005,,,,,,,,1,1,False,True,False,False,False
1984-10-02,28.96778399,12.30438213,2.4,1.4281128930000002,26.125999999999998,239.0,,,,,,,1,1,False,True,False,False,False
1984-10-03,0.018613923,10.82041204,3.1,1.4075716040000001,17.887999999999998,,,,,,,,0,0,False,False,False,False,False
1984-10-04,0.006213316,9.280585977000001,2.7,1.387030315,10.909,233.0,,,,,,,0,0,False,True,False,False,False
1984-10-05,11.27998958,10.84284926,2.9,1.366489026,11.525,,,,,,,,1,1,False,False,False,False,False
1984-10-06,2.71414242,11.54603119,2.7,1.345947737,13.465,,,,,,,,1,0,False,True,False,False,False
1984-10-07,1.258368752,9.314204576,2.7,1.325406448,11.835,,,,,,,,1,0,False,True,False,False,False
1984-10-08,9.823331944,8.693713228,2.1,1.304865159,13.402000000000001,,,,,,,,1,0,False,True,False,False,False
1984-10-09,0.0,9.13680558,4.5,1.28432387,11.254000000000001,,,,,,,,0,0,False,False,True,False,False
1984-10-10,1.327057216,10.1049691,6.2,1.2637825809999998,9.625,60.0,9.5,22.5,,,,,1,0,False,False,True,True,False
1984-10-11,0.0,8.544437939,6.2,1.243241292,8.376,,,,,,,,0,0,False,False,True,True,False
1984-10-12,0.0,6.553918939,5.5,1.222700003,7.31,,,,,,,,0,0,False,False,True,True,False
1984-10-13,10.91685091,5.1433306860000005,2.7,1.202158714,8.722999999999999,,,,,,,,1,1,False,True,False,False,False
1984-10-14,0.0,8.033935355,4.3,1.1816174240000001,7.643,,,,,,,,0,0,False,False,True,False,False
1984-10-15,0.0,6.51052385,1.5,1.161076135,6.484,,,,,,,,0,0,True,True,False,False,False
1984-10-16,0.0,8.662956427000001,3.6,1.140534846,5.938,36.0,,,,,,,0,0,False,False,False,False,False
1984-10-17,0.0,8.274922953999999,6.8,1.114480953,5.869,,,,,,,,0,0,False,False,True,True,False
1984-10-18,22.01234631,7.590759664,3.6,1.088427059,16.746,,,,,,,,1,1,False,False,False,False,False
1984-10-19,12.44351265,11.31746511,9.4,1.062373166,16.354,,,,,,,,1,1,False,False,True,True,False
1984-10-20,4.242699619,9.635014056000001,7.3,1.036319273,14.038,,,,,,,,1,0,False,False,True,True,False
1984-10-21,0.0,6.709043557999999,4.1,1.010265379,9.621,,,,,,,,0,0,False,False,True,False,False
1984-10-22,0.32427327,4.8034822660000005,2.4,0.984211486,8.43,43.2,,,,,,,0,0,False,True,False,False,False
1984-10-23,1.780132179,3.946398465,3.9,0.9581575920000001,7.603,,,,,,,,1,0,False,False,True,False,False
1984-10-24,3.631780799,6.164626134,3.8,0.932103699,7.861000000000001,,,,,,,,1,0,False,False,False,False,False
1984-10-25,20.29170398,8.751181977,3.6,0.906049805,19.964000000000002,,,,,,,,1,1,False,False,False,False,False
1984-10-26,8.506011806,9.186835757,5.9,0.879995912,17.942999999999998,623.0,,,,,,,1,0,False,False,True,True,False
1984-10-27,0.0,6.523652315,3.6,0.853942018,12.885,,,,,,,,0,0,False,False,False,False,False
1984-10-28,2.890013451,6.347288219,3.6,0.827888125,11.029000000000002,,,,,,,,1,0,False,False,False,False,False
1984-10-29,4.69482675,9.871264462000001,3.3,0.801834231,12.012,44.4,,,,,,,1,0,False,False,False,False,False
1984-10-30,4.514088811000001,10.30157324,7.0,0.775780338,12.08,,,,,,,,1,0,False,False,True,True,False
1984-10-31,0.18545464600000003,8.113613513999999,4.6,0.7497264440000001,,,6.4,20.85,,,,,0,0,False,False,True,False,False
1984-11-01,1.05706526,9.958969267,7.0,0.7236725509999999,9.621,,,,,,,,1,0,False,False,True,True,False
1984-11-02,0.565200786,10.75975668,5.8,0.697618658,8.677,,,,,,,,0,0,False,False,True,True,False
1984-11-03,0.52446604,8.397314074,2.2,0.6715647640000001,7.853,,,,,,,,0,0,False,True,False,False,False
1984-11-04,11.63129134,7.044779339,3.4,0.645510871,9.16,,,,,,,,1,1,False,False,False,False,False
1984-11-05,1.6238278480000001,4.71516275,4.5,0.619456977,10.494000000000002,,,,,,,,1,0,False,False,True,False,False
1984-11-06,2.253624145,4.00163217,3.1,0.593403084,8.074,455.0,,,,,,,1,0,False,False,False,False,False
1984-11-07,4.738684112,4.61037337,2.9,0.56734919,8.275,,,,,,,,1,0,False,False,False,False,False
1984-11-08,3.774928363,5.616521484,4.1,0.541295297,9.384,,,,,,,,1,0,False,False,True,False,False
1984-11-09,1.342523034,4.191548059,4.4,0.515241403,8.116,,,,,,,,1,0,False,False,True,False,False
1984-11-10,0.031913494,4.203562602,4.1,0.48918751,7.332999999999999,,,,,,,,0,0,False,False,True,False,False
1984-11-11,0.601530751,4.641233581,3.5,0.463133616,6.751,,,,,,,,0,0,False,False,False,False,False
1984-11-12,0.0,2.65253359,2.4,0.437079723,6.175,,,,,,,,0,0,False,True,False,False,False
1984-11-13,0.0,0.386833634,3.1,0.411025829,5.845,36.0,,,,,,,0,0,False,False,False,False,False
1984-11-14,0.0,-0.09470009900000001,4.4,0.384971936,5.419,,,,,,,,0,0,False,False,True,False,True
1984-11-15,0.0,0.567198505,5.0,0.35891804299999996,5.016,,,,,,,,0,0,False,False,True,True,False
1984-11-16,0.0,0.705003649,5.0,0.332864149,4.703,64.8,,,,,,,0,0,False,False,True,True,False
1984-11-17,0.0,0.935747661,5.7,0.324026765,4.426,,,,,,,,0,0,False,False,True,True,False
1984-11-18,0.0,1.3830172490000001,4.6,0.31518938,4.181,,,,,,,,0,0,False,False,True,False,False
1984-11-19,0.124349869,1.779325712,4.8,0.306351996,3.972,,,,,,,,0,0,False,False,True,False,False
1984-11-20,0.337973531,0.834990723,4.1,0.297514612,3.763,32.4,,,,,,,0,0,False,False,True,False,False
1984-11-21,0.134465213,1.333675158,3.9,0.288677227,3.585,,,,,,,,0,0,False,False,True,False,False
1984-11-22,15.17088897,3.805518901,5.3,0.27983984300000003,12.309000000000001,,,,,,,,1,1,False,False,True,True,False
1984-11-23,10.26735063,3.371990363,3.4,0.271002459,14.065,,,,,,,,1,1,False,False,False,False,False
1984-11-24,1.601831768,3.148071421,2.4,0.262165075,8.311,,,,,,,,1,0,False,True,False,False,False
1984-11-25,0.092274915,1.94218597,1.5,0.25332769,6.897,,,,,,,,0,0,True,True,False,False,False
1984-11-26,0.0,-0.985471711,0.3,0.24449030600000002,6.178,,,,,,,,0,0,True,True,False,False,True
1984-11-27,9.046194307,1.874593821,3.2,0.235652922,9.63,45.0,,,,,,,1,0,False,False,False,False,False
1984-11-28,3.2381111280000003,6.895573904,10.1,0.22681553699999998,10.839,,,,,,,,1,0,False,False,True,True,False
1984-11-29,0.681617335,7.083811626,5.3,0.217978153,,,,,,,,,0,0,False,False,True,True,False
1984-11-30,0.077514916,6.011903739,4.5,0.20914076899999998,7.859,82.8,,,,,,,0,0,False,False,True,False,False
1984-12-01,0.022205007000000002,3.7653720710000003,1.9,0.20030338399999997,7.189,,,,,,,,0,0,True,True,False,False,False
1984-12-02,0.128718873,3.072674314,2.2,0.191466,6.591,,,,,,,,0,0,False,True,False,False,False
1984-12-03,0.110395725,2.835301849,1.3,0.18262861600000002,6.193,,,,,,,,0,0,True,True,False,False,False
1984-12-04,0.002748118,3.813777656,2.8,0.17379123100000002,5.94,39.6,,,,,,,0,0,False,True,False,False,False
1984-12-05,3.549652161,5.2157528619999995,3.6,0.164953847,7.752000000000001,,,,,,,,1,0,False,False,False,False,False
1984-12-06,15.84768046,5.469302797999999,6.4,0.156116463,14.505,,,,,,,,1,1,False,False,True,True,False
1984-12-07,1.132082318,5.930732312000001,3.6,0.147279078,8.962,780.0,,,,,,,1,0,False,False,False,False,False
1984-12-08,0.012642968999999999,6.618268938,7.5,0.138441694,7.6770000000000005,,,,,,,,0,0,False,False,True,True,False
1984-12-09,0.0,4.551153313,3.3,0.12960431,6.86,,,,,,,,0,0,False,False,False,False,False
1984-12-10,0.0,5.265994505,5.1,0.120766926,6.27,,,,,,,,0,0,False,False,True,True,False
1984-12-11,0.0,0.6259898070000001,1.2,0.111929541,5.867000000000001,39.6,,,,,,,0,0,True,True,False,False,False
1984-12-12,3.1025268930000003,0.870449378,0.2,0.10309215699999999,5.702000000000001,,,,,,,,1,0,True,True,False,False,False
1984-12-13,0.23442286,1.746911025,3.1,0.09425477300000001,5.399,,,,,,,,0,0,False,False,False,False,False
1984-12-14,0.0,0.04259242,2.2,0.08541738800000001,5.05,,,,,,,,0,0,False,True,False,False,False
1984-12-15,0.261757923,-0.826331516,2.2,0.07658000400000001,4.721,,,,,,,,0,0,False,True,False,False,True
1984-12-16,0.41068761,-1.89084304,4.1,0.06774262,4.379,,,,,,,,0,0,False,False,True,False,True
1984-12-17,0.529660771,-3.377989869,4.8,0.065557374,4.163,,,,,,,,0,0,False,False,True,False,True
1984-12-18,14.20306539,-0.321878952,4.6,0.063372128,4.55,33.0,,,,,,,1,1,False,False,True,False,True
1984-12-19,8.54588523,1.611191145,3.8,0.061186882000000005,14.148,,,,,,,,1,0,False,False,False,False,False
1984-12-20,10.78056038,3.3043321239999996,6.0,0.059001635999999996,17.567,,,,,,,,1,1,False,False,True,True,False
1984-12-21,0.0,-0.817764023,0.3,0.056816390999999994,8.068999999999999,480.0,,,,,,,0,0,True,True,False,False,True
1984-12-22,7.841652571,0.936840844,3.4,0.054631145,19.169,,,,,,,,1,0,False,False,False,False,False
1984-12-23,17.40722424,4.674801349,8.9,0.052445899000000004,36.385999999999996,,,,,,,,1,1,False,False,True,True,False
1984-12-24,8.803828691,4.186497867,7.9,0.050260652999999995,27.164,600.0,,,,,,,1,0,False,False,True,True,False
1984-12-25,1.9463907919999999,1.5735226080000002,4.4,0.048075407,18.259,,,,,,,,1,0,False,False,True,False,False
1984-12-26,0.9111202979999999,0.452607249,3.1,0.045890162000000005,14.612,,,,,,,,0,0,False,False,False,False,False
1984-12-27,0.549090541,-0.78800861,1.5,0.043704915999999996,11.853,,,,,,,,0,0,True,True,False,False,True
1984-12-28,0.24765416,-1.935286599,3.4,0.04151967,9.767000000000001,,,,,,,,0,0,False,False,False,False,True
1984-12-29,0.0,-3.010864406,3.6,0.039334424,8.361,,,,,,,,0,0,False,False,False,False,True
1984-12-30,0.668117275,-4.151006301000001,1.3,0.037149179,,,,,,,,,0,0,True,True,False,False,True
1984-12-31,3.802123625,-2.720618075,2.2,0.034963932999999996,6.452000000000001,,,,,,,,1,0,False,True,False,False,True
1985-01-01,0.0,-3.568036546,4.1,0.032778687,5.794,,,,,,,,0,0,False,False,True,False,True
1985-01-02,0.0,-5.053174459,2.5,0.030593441000000002,6.001,36.0,,,,,,,0,0,False,True,False,False,True
1985-01-03,0.0,-9.081496903,6.1,0.028408195,6.797999999999999,,,,,,,,0,0,False,False,True,True,True
1985-01-04,0.0,-12.88033303,5.7,0.02622295,9.232999999999999,,,,,,,,0,0,False,False,True,True,True
1985-01-05,0.052386651,-14.18235622,0.8,0.024037704,12.213,,,,,,,,0,0,True,True,False,False,True
1985-01-06,0.0,-16.20354214,5.1,0.021852457999999998,16.037,,,,,,,,0,0,False,False,True,True,True
1985-01-07,0.0,-16.26471097,0.8,0.019667212,20.03,,,,,,,,0,0,True,True,False,False,True
1985-01-08,0.0,-15.06295238,1.2,0.017481966,23.73,,,,,,,,0,0,True,True,False,False,True
1985-01-09,0.133615755,-10.12619532,1.2,0.015296721000000001,25.375999999999998,,,,,,,,0,0,True,True,False,False,True
1985-01-10,0.0,-8.197312311000001,0.7,0.013111475,24.389,36.0,,,,,,,0,0,True,True,False,False,True
1985-01-11,0.988760594,-6.072843661,0.3,0.010926228999999999,17.566,,,,,,,,0,0,True,True,False,False,True
1985-01-12,0.0,-8.46148951,2.1,0.008740983,14.604000000000001,,,,,,,,0,0,False,True,False,False,True
1985-01-13,0.0,-10.26466036,1.7,0.006555737,15.982999999999999,,,,,,,,0,0,True,True,False,False,True
1985-01-14,0.0,-10.73624985,2.4,0.004370492,16.72,,,,,,,,0,0,False,True,False,False,True
1985-01-15,0.129905026,-9.450263417,1.0,0.002185246,10.581,,,,,,,,0,0,True,True,False,False,True
1985-01-16,0.0,-9.706984397000001,2.8,0.0,7.247000000000001,,,,,,,,0,0,False,True,False,False,True
1985-01-17,0.0,-6.418605649,1.9,0.0,4.047,,,,,,,,0,0,True,True,False,False,True
1985-01-18,0.0,-3.268297562,0.0,0.0,1.739,,,,,,,,0,0,True,True,False,False,True
1985-01-19,2.836241471,-3.87833175,1.0,0.0,1.189,,,,,,,,1,0,True,True,False,False,True
1985-01-20,5.71956703,-5.9231174410000005,2.6,0.0,1.126,,,,,,,,1,0,False,True,False,False,True
1985-01-21,3.1248332430000003,-5.137771503,1.0,0.0,1.114,36.0,,,,,,,1,0,True,True,False,False,True
1985-01-22,12.74668328,-3.924122503,5.1,0.0,1.097,,,,,,,,1,1,False,False,True,True,True
1985-01-23,9.23275642,-6.28525625,3.4,0.0,1.089,,,,,,,,1,0,False,False,False,False,True
1985-01-24,0.476914966,-12.02328321,4.6,0.0,1.084,,,,,,,,0,0,False,False,True,False,True
1985-01-25,0.620779136,-14.37583884,5.1,0.0,1.048,,,,,,,,0,0,False,False,True,True,True
1985-01-26,5.18e-06,-15.17936499,5.3,0.0,1.034,,,,,,,,0,0,False,False,True,True,True
1985-01-27,0.0,-13.871602300000001,2.2,0.0,1.021,,,,,,,,0,0,False,True,False,False,True
1985-01-28,0.826710415,-5.543993089,4.1,0.0,1.011,,,,,,,,0,0,False,False,True,False,True
1985-01-29,0.85143922,-1.161568998,4.6,0.0,0.925,,,,,,,,0,0,False,False,True,False,True
1985-01-30,2.359256255,-4.9658759560000005,3.6,0.0,,,,,,,,,1,0,False,False,False,False,True
1985-01-31,6.196486516,-4.489795344,2.6,0.0,,,,,,,,,1,0,False,True,False,False,True
1985-02-01,0.0,-5.5514893039999995,3.3,0.0,0.8320000000000001,,,,,,,,0,0,False,False,False,False,True
1985-02-02,0.79707698,-10.80814767,2.7,0.0,0.758,,,,,,,,0,0,False,True,False,False,True
1985-02-03,0.7318401379999999,-9.792477256,1.4,0.0,0.6829999999999999,,,,,,,,0,0,True,True,False,False,True
1985-02-04,6.74669727,-6.1676612660000005,4.6,0.0,0.7,61.8,,,,,,,1,0,False,False,True,False,True
1985-02-05,0.108785942,-5.440612703999999,2.1,0.0,0.6970000000000001,,,,,,,,0,0,False,True,False,False,True
