Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1996-12-02 00:00:00,318.7,320.18,15.441,70.325039,1.1812,2.5189e-06,0
1996-12-03 00:00:00,331.47,319.83,16.814,65.016262,2.6449,3.3654e-05,0
1996-12-04 00:00:00,301.26,328.22,14.255,60.796535,3.0296,0,0
1996-12-05 00:00:00,346.81,336.07,20.221,52.209133,0.4895,0.011227,0
1996-12-06 00:00:00,323.82,258.8,13.656,74.089647,4.7291,0.0018449,0
1996-12-07 00:00:00,314.09,259.2,12.898,61.201975,3.0031,0.00037655,0
1996-12-08 00:00:00,327.31,225.43,14.723,67.465087,4.4009,0.00042121,0
1996-12-09 00:00:00,311.08,284.86,13.852,67.20303,1.4837,8.2498e-07,0
1996-12-10 00:00:00,301.31,352.62,14.839,64.436043,2.8338,1.632e-07,0
1996-12-11 00:00:00,302.17,385.87,17.623,56.719189,3.3206,0,0
1996-12-12 00:00:00,313.53,386.91,21.467,38.628394,3.8368,0,0
1996-12-13 00:00:00,338.72,376.2,25.253,26.096937,4.2181,0,0
1996-12-14 00:00:00,355.4,356.03,26.178,30.088777,1.7331,2.4221e-06,0
1996-12-15 00:00:00,348.74,327.93,19.321,61.050514,3.2955,6.6354e-05,0
1996-12-16 00:00:00,344.33,238.75,15.256,65.68427,4.0521,3.4538e-05,0
1996-12-17 00:00:00,317.33,280.15,13.459,63.081425,3.794,2.2603e-06,0
1996-12-18 00:00:00,343.8,272.36,14.942,62.132341,3.9633,3.3542e-05,0
1996-12-19 00:00:00,350.29,269.56,16.232,71.351474,3.2812,1.2354e-05,0
1996-12-20 00:00:00,331.13,363.29,20.793,54.739822,1.7402,0,0
1996-12-21 00:00:00,361.26,342.11,28.05,23.621508,4.189,0,0
1996-12-22 00:00:00,341.88,244.58,16.972,65.981823,3.4023,0.0002778,0
1996-12-23 00:00:00,302.42,385.03,16.14,62.805809,1.8784,0,0
1996-12-24 00:00:00,364.12,232.51,19.549,53.470257,1.7079,0.00025476,0
1996-12-25 00:00:00,320.87,320.41,15.294,59.608764,4.1543,1.1556e-05,0
1996-12-26 00:00:00,287.11,370.47,14.484,53.894486,3.2264,0,0
1996-12-27 00:00:00,308.85,386.95,18.89,46.299815,1.6062,0,0
1996-12-28 00:00:00,309.15,373,15.627,60.051956,3.7262,2.3138e-06,0
1996-12-29 00:00:00,302.43,315.22,14.302,63.258708,3.0324,0,0
1996-12-30 00:00:00,295.27,380.73,15.347,57.749486,3.2791,0,0
1996-12-31 00:00:00,302.3,373.9,15.685,63.113316,3.5899,3.264e-07,0
1997-01-01 00:00:00,307.54,376.03,17.612,58.561439,2.6081,0,0
1997-01-02 00:00:00,331.37,353.33,20.411,52.709316,2.735,0,0
1997-01-03 00:00:00,336.8,374.83,24.533,38.596822,3.1987,0,0
1997-01-04 00:00:00,356.42,377.62,29.514,24.889853,2.362,0,0
1997-01-05 00:00:00,375.33,331.91,27.027,36.53558,1.6768,0.00062302,0
1997-01-06 00:00:00,335.51,314.07,15.878,62.077022,5.0325,0.00012145,0
1997-01-07 00:00:00,299.92,353.48,14.601,58.104987,3.1353,0,0
1997-01-08 00:00:00,302.78,377.15,16.434,61.874234,2.6944,0,0
1997-01-09 00:00:00,334.64,350.94,19.277,57.756021,2.9001,0,0
1997-01-10 00:00:00,348.88,215.32,19.326,56.712339,3.5619,0,0
1997-01-11 00:00:00,366.61,289.21,22.507,43.798929,3.0814,0,0
1997-01-12 00:00:00,393.61,219.89,26.74,36.834971,3.4089,0,0
1997-01-13 00:00:00,390.54,306.72,28.683,37.726641,3.7115,0.00015967,0
1997-01-14 00:00:00,394.27,204.91,20.675,77.298124,2.2419,0.0038187,0
1997-01-15 00:00:00,342.62,291.49,16.653,70.589178,3.9014,2.3902e-05,0
1997-01-16 00:00:00,303.41,357.19,15.799,65.40622,3.8599,0,0
1997-01-17 00:00:00,309.32,371.39,17.761,61.760403,3.2,0,0
1997-01-18 00:00:00,330,369.81,23.083,45.705154,1.8014,0,0
1997-01-19 00:00:00,357.42,370.72,29.409,24.612861,2.192,0,0
1997-01-20 00:00:00,408.18,326.76,31.515,36.686251,5.6488,1.1938e-06,0
1997-01-21 00:00:00,356.7,146.44,15.947,87.717097,3.1324,0.013313,0
1997-01-22 00:00:00,344.15,273.57,17.415,72.185774,2.8961,0.00020528,0
1997-01-23 00:00:00,317.77,267.38,15.317,67.629156,3.9728,3.4593e-06,0
1997-01-24 00:00:00,301.05,369.64,16.566,65.240662,3.6256,0,0
1997-01-25 00:00:00,317.03,368.45,20.277,50.860622,1.7646,0,0
1997-01-26 00:00:00,373.76,314.17,26.268,37.213607,4.1045,0.00068263,0
1997-01-27 00:00:00,356.85,290.45,18.391,71.473293,4.8743,0.00050587,0
1997-01-28 00:00:00,329.55,214.09,16.147,69.61892,5.2455,0.00014361,0
1997-01-29 00:00:00,311.25,361.93,17.581,69.464606,2.9396,0,0
1997-01-30 00:00:00,332.5,354.29,20.947,62.217563,1.7096,0,0
1997-01-31 00:00:00,355.87,341.8,21.455,63.636617,2.5721,1.9358e-05,0
1997-02-01 00:00:00,320.14,343.88,18.856,71.622332,4.8363,7.3602e-08,0
1997-02-02 00:00:00,325.22,358.64,21.741,56.486036,3.3189,0,0
1997-02-03 00:00:00,361.87,351.15,27.001,39.423296,2.3577,0,0
1997-02-04 00:00:00,388.7,320.67,30.747,33.106171,0.95165,1.7049e-07,0
1997-02-05 00:00:00,417.98,270.96,29.002,47.43742,0.90592,0.0015168,0
1997-02-06 00:00:00,414.01,51.922,22.299,86.984622,4.5087,0.049406,0
1997-02-07 00:00:00,402.76,214.12,23.802,87.598833,2.7631,0.0014082,0
1997-02-08 00:00:00,381.21,277.35,21.819,84.297251,0.76028,0.002016,0
1997-02-09 00:00:00,364.15,143.72,17.004,83.749251,3.9158,0.00029799,0
1997-02-10 00:00:00,339.52,233.14,16.987,69.909973,3.4711,9.9582e-06,0
1997-02-11 00:00:00,318.85,302.93,16.933,68.051355,4.1116,5.3248e-06,0
1997-02-12 00:00:00,327.07,333.53,19.276,62.743736,2.4289,0,0
1997-02-13 00:00:00,341.43,323.41,21.6,62.224984,1.8912,0,0
1997-02-14 00:00:00,361.7,331.43,25.474,46.229656,0.67015,0,0
1997-02-15 00:00:00,345.28,325.02,21.934,61.615394,2.9585,0,0
1997-02-16 00:00:00,349.72,326.11,22.854,59.069804,2.2261,0,0
1997-02-17 00:00:00,363.57,327.28,29.736,30.536509,1.5045,0,0
1997-02-18 00:00:00,390.2,303.61,30.733,33.229119,1.1327,0,0
1997-02-19 00:00:00,391.5,305.76,31.756,32.88875,2.6862,0,0
1997-02-20 00:00:00,389.21,315.74,28.756,47.917788,0.91217,0,0
1997-02-21 00:00:00,391.15,310.66,30.624,37.576433,1.7264,0,0
1997-02-22 00:00:00,393.69,251.03,24.231,60.229789,2.2,0.00018754,0
1997-02-23 00:00:00,366.91,213.34,17.117,79.416138,5.054,0.0047904,0
1997-02-24 00:00:00,309.83,295.41,16.027,68.244521,5.0801,4.0512e-08,0
1997-02-25 00:00:00,303.09,320.21,16.684,65.457791,3.583,0,0
1997-02-26 00:00:00,306.74,311.32,16.487,69.957521,4.2021,0,0
1997-02-27 00:00:00,310.14,312.47,16.474,68.941904,2.0428,0,0
1997-02-28 00:00:00,350.69,297.95,21.737,52.788552,3.061,0.0016001,0
1997-03-01 00:00:00,358.73,227.66,16.654,79.736816,5.628,0.0018243,0
1997-03-02 00:00:00,328.19,262.84,15.818,72.475126,4.3703,4.8466e-05,0
1997-03-03 00:00:00,360.1,191.59,16.824,69.664612,5.4161,0.00019292,0
1997-03-04 00:00:00,304.77,203.62,13.999,63.373324,5.8643,2.2427e-05,0
1997-03-05 00:00:00,295.46,304.73,15.051,68.492297,2.8659,0,0
1997-03-06 00:00:00,316.19,296.82,18.016,62.304448,1.1953,0,0
1997-03-07 00:00:00,320.11,292.59,18.365,58.544474,2.1333,0,0
1997-03-08 00:00:00,319.44,214.47,15.463,65.360531,4.7156,3.2408e-06,0
1997-03-09 00:00:00,295.87,275.81,14.224,64.395526,4.166,0,0
1997-03-10 00:00:00,295.08,290.97,14.109,68.007436,2.3429,0,0
1997-03-11 00:00:00,319.83,287.61,18.562,55.275583,1.5447,1.0034e-05,0
1997-03-12 00:00:00,347.21,204.97,14.784,64.178133,3.8068,8.8261e-05,0
1997-03-13 00:00:00,332.95,196.46,14.725,60.813938,2.3351,2.6521e-05,0
1997-03-14 00:00:00,343.68,170.49,15.688,72.659043,2.4038,0.00014388,0
1997-03-15 00:00:00,328.67,169.94,14.746,75.247401,1.4682,0.00021064,0
1997-03-16 00:00:00,309.76,229.58,15.462,71.055846,1.7512,1.6553e-06,0
1997-03-17 00:00:00,337.09,266.74,22.1,41.237756,2.6185,8.5791e-05,0
1997-03-18 00:00:00,340.02,256.61,19.926,66.66378,4.7723,0.00018019,0
1997-03-19 00:00:00,344.43,187.46,16.78,67.623466,5.1918,0.0006443,0
1997-03-20 00:00:00,349.46,149.4,16.195,78.918649,3.3653,0.0012902,0
1997-03-21 00:00:00,344.18,149.46,14.632,80.342836,1.6216,0.00087509,0
1997-03-22 00:00:00,338.07,185.09,15.097,68.969078,5.0832,0.00038239,0
1997-03-23 00:00:00,350.6,120.84,13.791,64.724116,3.8544,4.1402e-05,0
1997-03-24 00:00:00,343.82,162.95,14.956,69.894185,1.6988,0.00011359,0
1997-03-25 00:00:00,324.08,190.74,15.618,70.389697,0.71027,0.00013462,0
1997-03-26 00:00:00,319.76,250.88,20.623,37.474942,4.2741,3.6801e-08,0
1997-03-27 00:00:00,331.01,145.31,13.378,67.143945,4.0559,0.00010401,0
1997-03-28 00:00:00,310.84,170.66,12.678,65.447456,2.4258,0,0
1997-03-29 00:00:00,305.4,187.1,12.668,66.305653,2.1672,1.5487e-07,0
1997-03-30 00:00:00,300.81,217.44,13.811,67.264407,2.6113,3.4961e-07,0
1997-03-31 00:00:00,302.96,206.82,13.698,71.679579,2.1312,9.2002e-08,0
1997-04-01 00:00:00,336.95,194.89,16.441,63.30776,1.2395,0.0013577,0
1997-04-02 00:00:00,335.86,154.85,13.868,69.34844,3.2163,0.00031828,0
1997-04-03 00:00:00,337.95,143.22,15.249,72.892917,3.4946,0.00019491,0
1997-04-04 00:00:00,343.9,149.85,15.635,71.82893,4.0912,6.6494e-05,0
1997-04-05 00:00:00,367.71,103.3,15.956,86.72919,3.2597,0.0014372,0
1997-04-06 00:00:00,351.91,140.4,14.15,69.680407,4.1791,0.00031006,0
1997-04-07 00:00:00,295.86,165.27,11.06,64.366381,3.8827,0,0
1997-04-08 00:00:00,282.55,221.59,11.628,68.664916,2.5593,0,0
1997-04-09 00:00:00,293.66,213.84,12.533,72.157432,2.2081,0,0
1997-04-10 00:00:00,296.74,213.68,13.92,65.314976,1.5959,0,0
1997-04-11 00:00:00,304.33,212.3,17.067,49.71606,1.7387,0,0
1997-04-12 00:00:00,312.31,206.93,19.239,40.472883,2.4713,0,0
1997-04-13 00:00:00,324.32,196.46,18.16,55.484673,1.4309,1.5339e-05,0
1997-04-14 00:00:00,321.03,165.73,14.246,74.123853,3.4659,8.8996e-06,0
1997-04-15 00:00:00,316.73,139.76,12.511,77.027903,2.7129,2.0339e-06,0
1997-04-16 00:00:00,295.29,187.16,11.773,75.252252,1.1628,7.4606e-07,0
1997-04-17 00:00:00,332.04,147.15,13.403,83.127059,1.6776,3.2899e-06,0
1997-04-18 00:00:00,342.63,140.74,13.9,85.73223,0.62188,0.00090475,0
1997-04-19 00:00:00,329.37,169.08,15.319,75.714853,0.8514,3.5841e-06,0
1997-04-20 00:00:00,339.14,171.02,18.762,57.324574,3.3596,1.0128e-07,0
1997-04-21 00:00:00,341.65,127.31,16.467,76.52125,0.55334,0.00036452,0
1997-04-22 00:00:00,346.32,134.04,16.131,78.035416,1.6743,0.00019003,0
1997-04-23 00:00:00,324.76,168.65,15.604,74.072587,1.4793,1.6524e-05,0
1997-04-24 00:00:00,310.33,146.36,12.443,77.504806,2.1393,0.00010054,0
1997-04-25 00:00:00,298.78,181.77,14.171,58.588081,1.3263,0,0
1997-04-26 00:00:00,303.82,180.39,16.892,51.480766,2.3662,0,0
1997-04-27 00:00:00,301.25,180.57,18.969,33.547285,4.1683,0,0
1997-04-28 00:00:00,351,129.85,19.794,49.157116,3.2069,1.2228e-05,0
1997-04-29 00:00:00,340.65,163.21,20.295,46.908576,1.781,0,0
1997-04-30 00:00:00,381.68,67.965,20.166,56.83498,2.8618,0.00057077,0
1997-05-01 00:00:00,379.48,44.285,19.635,59.752372,1.546,0.0026181,0
1997-05-02 00:00:00,380.06,50.74,16.621,94.497583,2.9598,0.030058,0
1997-05-03 00:00:00,364.09,87.718,16.687,91.357894,3.3929,0.010404,0
1997-05-04 00:00:00,316.17,137.59,11.257,78.595514,1.6553,0.00014496,0
1997-05-05 00:00:00,311.34,117.28,11.706,75.775101,2.9569,3.7159e-05,0
1997-05-06 00:00:00,315.68,66.623,10.338,82.366048,4.8814,0.003279,0
1997-05-07 00:00:00,315.87,112.53,10.475,70.730761,2.7356,9.4107e-05,0
1997-05-08 00:00:00,330.08,99.613,11.546,74.660356,2.5207,0.00053826,0
1997-05-09 00:00:00,293.27,124.13,9.7492,72.308723,3.9446,9.5835e-07,0
1997-05-10 00:00:00,286.43,140.55,9.8653,77.354364,3.6254,0,0
1997-05-11 00:00:00,287.41,152.78,10.485,78.383359,3.2527,1.7049e-07,0
1997-05-12 00:00:00,290.81,138.13,9.9903,77.04832,3.2503,3.2536e-07,0
1997-05-13 00:00:00,282.61,139.45,9.333,76.056585,2.4631,0,0
1997-05-14 00:00:00,289.8,144.97,9.969,77.890814,2.2452,0,0
1997-05-15 00:00:00,285.45,117.89,8.646,78.225746,1.7991,0,0
1997-05-16 00:00:00,289.64,144.81,9.8698,78.82186,1.5955,0,0
1997-05-17 00:00:00,327.46,97.957,11.468,80.942871,1.7743,0.0004819,0
1997-05-18 00:00:00,325.96,83.473,10.645,93.228791,0.68071,0.0016774,0
1997-05-19 00:00:00,313.04,121.74,11.24,76.045368,2.0094,0.00011654,0
1997-05-20 00:00:00,344.04,91.277,13.414,79.404858,3.4973,0.0073728,0
1997-05-21 00:00:00,342.8,39.047,13.108,90.02197,3.1669,0.0011978,0
1997-05-22 00:00:00,328.08,104.26,13.598,91.91128,1.4372,0.0024087,0
1997-05-23 00:00:00,333.97,109.68,12,90.707494,1.4891,0.00072244,0
1997-05-24 00:00:00,314.11,95.884,12.153,86.98013,1.9776,6.2601e-07,0
1997-05-25 00:00:00,351.25,88.914,15.427,79.591918,5.6153,0.0049017,0
1997-05-26 00:00:00,314.3,108.17,13.458,86.919112,3.9946,0.00084273,0
1997-05-27 00:00:00,310.3,107.31,13.392,79.769977,5.4591,0.0012184,0
1997-05-28 00:00:00,328.52,42.436,11.225,87.107579,4.4028,0.0071776,0
1997-05-29 00:00:00,296.39,98.56,8.0696,81.648135,2.5736,0.00067211,0
1997-05-30 00:00:00,295.44,96.177,7.1947,85.563504,0.46891,0.00053655,0
1997-05-31 00:00:00,274.42,121.86,8.2006,73.983798,2.9722,0,0
1997-06-01 00:00:00,287.72,92.967,9.4302,56.977386,3.9965,0,0
1997-06-02 00:00:00,287,103.24,9.4693,57.747105,3.7258,0,0
1997-06-03 00:00:00,297.17,79.812,11.977,60.008315,4.2552,0,0
1997-06-04 00:00:00,319.66,96.869,15.075,61.678869,5.6137,0.0011529,0
1997-06-05 00:00:00,312.75,87.501,12.381,80.165589,7.1934,0.0071806,0
1997-06-06 00:00:00,296.09,96.181,10.14,79.334027,4.4806,0.0024732,0
1997-06-07 00:00:00,330.32,96.947,11.984,92.675159,2.228,0.00096118,0
1997-06-08 00:00:00,310.69,88.975,11.087,88.401473,1.7248,6.1075e-05,0
1997-06-09 00:00:00,314.43,111.36,13.111,69.68895,3.8295,0,0
1997-06-10 00:00:00,324.79,62.875,12.937,64.363381,4.2272,1.8917e-05,0
1997-06-11 00:00:00,325.57,76.167,13.123,59.621251,4.7616,0.00060966,0
1997-06-12 00:00:00,326.72,73.487,11.932,86.687278,5.986,0.01142,0
1997-06-13 00:00:00,299.57,102.81,9.0937,82.653358,3.4928,0.0023721,0
1997-06-14 00:00:00,292.28,96.797,8.5527,89.075243,1.9712,0.0014383,0
1997-06-15 00:00:00,300.91,74.714,8.3446,77.299142,0.89976,5.0244e-06,0
1997-06-16 00:00:00,304.37,88.298,9.4701,82.864694,1.5403,4.4997e-05,0
1997-06-17 00:00:00,308.84,85.796,9.5843,82.393747,2.5808,0.00012465,0
1997-06-18 00:00:00,268.5,114.7,7.235,85.508158,2.0971,0,0
1997-06-19 00:00:00,261.99,120.84,8.1173,77.848007,2.5802,0,0
1997-06-20 00:00:00,290.69,112.83,10.56,67.594169,3.8823,0,0
1997-06-21 00:00:00,323.62,70.545,11.602,74.487534,3.5451,0.00076166,0
1997-06-22 00:00:00,299.7,94.032,9.7523,87.993367,1.113,0.0005166,0
1997-06-23 00:00:00,319.97,72.826,9.056,86.167376,1.5421,0.0010068,0
1997-06-24 00:00:00,298.11,76.784,8.0618,84.418213,2.6269,0.00013857,0
1997-06-25 00:00:00,286.48,86.367,7.8638,77.11856,3.5754,3.2055e-06,0
1997-06-26 00:00:00,304.29,83.951,9.5042,84.379869,4.3016,6.5827e-05,0
1997-06-27 00:00:00,323.3,59.404,10.41,86.224494,3.8599,0.00025985,0
1997-06-28 00:00:00,306.68,92.378,10.767,83.150694,4.3092,0.00015061,0
1997-06-29 00:00:00,319.8,82.817,10.054,84.486986,3.8765,0.00014195,0
1997-06-30 00:00:00,298.74,80.745,8.4941,84.488872,2.6429,3.3348e-05,0
1997-07-01 00:00:00,282.31,102.99,8.1131,84.305342,2.1427,0,0
1997-07-02 00:00:00,271,118.85,7.9984,82.975459,2.4945,0,0
1997-07-03 00:00:00,270.72,117.1,7.2086,84.948929,2.4567,0,0
1997-07-04 00:00:00,276.34,96.041,5.7448,87.67698,1.6147,1.9167e-07,0
1997-07-05 00:00:00,263.78,117.56,6.0535,79.314538,1.6992,0,0
1997-07-06 00:00:00,272.3,125.38,9.7877,55.665694,3.819,0,0
1997-07-07 00:00:00,300.59,124.15,13.585,53.370433,7.345,0.0015592,0
1997-07-08 00:00:00,280.46,101.71,7.663,78.450485,4.5416,0.0010013,0
1997-07-09 00:00:00,284.17,108.63,6.367,81.304222,2.4362,0.0011582,0
1997-07-10 00:00:00,291.63,95.55,6.7628,76.888055,1.7096,0.00062652,0
1997-07-11 00:00:00,285.59,98.424,6.8805,84.088016,1.8358,0.00045751,0
1997-07-12 00:00:00,281.06,100.85,6.3747,87.178244,1.6407,0.00035419,0
1997-07-13 00:00:00,268.27,125.41,7.6788,69.630668,3.2804,0,0
1997-07-14 00:00:00,312.61,77.976,9.0116,70.883436,6.1423,0.0067177,0
1997-07-15 00:00:00,281.84,108.17,7.4492,82.873641,3.9021,0.00072812,0
1997-07-16 00:00:00,297.38,105.94,8.8793,91.248025,2.4391,0.0017486,0
1997-07-17 00:00:00,292.52,92.081,7.9253,83.692705,0.76314,0.00041706,0
1997-07-18 00:00:00,301,98.533,7.3962,77.372179,0.96548,6.1681e-06,0
1997-07-19 00:00:00,269.87,118.88,5.7179,74.581381,0.64028,0,0
1997-07-20 00:00:00,269.6,125.33,6.4655,75.381075,0.29505,0,0
1997-07-21 00:00:00,289.02,116.21,9.1566,81.169543,1.6032,1.0234e-05,0
1997-07-22 00:00:00,297.89,116.59,10.054,81.99799,0.8025,2.208e-07,0
1997-07-23 00:00:00,300.43,100.22,8.9854,86.605959,1.4601,8.5011e-06,0
1997-07-24 00:00:00,297.93,108.62,9.2851,67.545021,2.4313,0.00012119,0
1997-07-25 00:00:00,314.28,89.132,12.146,58.407678,5.8363,0.0023423,0
1997-07-26 00:00:00,298.35,108.18,9.69,88.838333,3.7762,0.0028376,0
1997-07-27 00:00:00,301.24,127.29,11.134,80.885999,3.5017,0.00097484,0
1997-07-28 00:00:00,265.28,133.96,7.2793,70.934167,1.431,3.8718e-07,0
1997-07-29 00:00:00,259.16,142.7,6.2808,65.02578,1.7919,0,0
1997-07-30 00:00:00,272.06,140.76,7.6484,68.418732,0.35832,1.656e-06,0
1997-07-31 00:00:00,292.7,113.28,7.7019,84.01777,1.6924,0.00034261,0
1997-08-01 00:00:00,265.46,136.59,5.6271,74.830547,1.6152,0,0
1997-08-02 00:00:00,261.27,145.55,5.8887,76.077748,1.993,0,0
1997-08-03 00:00:00,280.82,97.587,6.422,75.327737,2.446,0,0
1997-08-04 00:00:00,260.53,154.76,8.2798,58.895115,2.932,0,0
1997-08-05 00:00:00,322.46,125.3,12.761,42.578587,5.2665,0.00072159,0
1997-08-06 00:00:00,335,39.562,10.146,90.385872,6.4316,0.02266,0
1997-08-07 00:00:00,296.53,110.31,8.1774,87.12114,5.5324,0.0074309,0
1997-08-08 00:00:00,299.75,123.36,9.2014,80.694423,1.9822,0.00051912,0
1997-08-09 00:00:00,303.09,112.34,10.845,81.987191,4.0315,0.00032512,0
1997-08-10 00:00:00,325.21,138.69,12.934,77.633056,6.2469,0.0088524,0
1997-08-11 00:00:00,302.14,128.59,9.9736,84.326731,4.6408,0.00093112,0
1997-08-12 00:00:00,314.77,104.86,10.573,83.224776,3.5418,0.00053794,0
1997-08-13 00:00:00,309.1,117.9,10.621,87.853423,2.6843,0.00059473,0
1997-08-14 00:00:00,288.16,115.51,9.9495,75.652857,3.7714,0.00058312,0
1997-08-15 00:00:00,276.46,172.3,13.328,52.860599,7.385,0,0
1997-08-16 00:00:00,299.06,131.17,11.138,74.398432,6.3761,0.0023979,0
1997-08-17 00:00:00,279.86,152.45,8.7433,76.380487,4.2118,0.00068179,0
1997-08-18 00:00:00,281.82,146.51,7.4739,78.83937,1.2348,6.9626e-06,0
1997-08-19 00:00:00,306.65,114.43,7.6677,82.069125,0.5747,0.0004336,0
1997-08-20 00:00:00,290.86,120.31,7.0808,74.286751,0.63094,0.00030668,0
1997-08-21 00:00:00,266.6,171.13,7.5366,73.328778,2.124,0,0
1997-08-22 00:00:00,296.29,180.07,10.195,75.305867,4.9868,0.0024389,0
1997-08-23 00:00:00,279.95,112.86,6.1181,79.04014,5.2545,0.0038057,0
1997-08-24 00:00:00,294.93,127.14,6.2934,79.84826,2.128,0.00043807,0
1997-08-25 00:00:00,304.78,118.99,8.7097,83.280768,3.8588,0.0014265,0
1997-08-26 00:00:00,309.76,130.24,9.1552,84.05985,2.5293,0.0003353,0
1997-08-27 00:00:00,304.26,123.79,8.3024,84.65949,1.9586,0.00067215,0
1997-08-28 00:00:00,304.77,160.41,12.365,61.590961,3.0138,1.0604e-05,0
1997-08-29 00:00:00,336.7,96.022,13.295,67.934842,4.7938,0.0079222,0
1997-08-30 00:00:00,327.98,119.98,12.864,79.249626,4.6081,0.0026734,0
1997-08-31 00:00:00,332.87,109.59,11.36,91.245698,2.3198,0.0037443,0
1997-09-01 00:00:00,358.43,40.629,11.419,96.686208,1.115,0.023502,0
1997-09-02 00:00:00,299.29,161.79,11.142,90.851119,4.3084,0.0016416,0
1997-09-03 00:00:00,288.21,173.34,10.098,81.366863,3.3346,0.0004483,0
1997-09-04 00:00:00,310.05,135.79,10.628,82.89149,2.7616,0.0037567,0
1997-09-05 00:00:00,305.64,176.62,10.034,85.828678,1.535,0.00061392,0
1997-09-06 00:00:00,332.99,103.56,13.049,81.428858,6.4997,0.00528,0
1997-09-07 00:00:00,314.81,179.45,10.679,86.386672,8.2607,0.01465,0
1997-09-08 00:00:00,307.4,165.54,11.157,86.875782,2.9117,0.00072814,0
1997-09-09 00:00:00,290.91,205.21,11.301,81.183075,0.59759,3.9281e-06,0
1997-09-10 00:00:00,295.82,206.81,12.274,74.383902,1.9411,4.4674e-06,0
1997-09-11 00:00:00,267.22,227.68,9.0507,77.274312,2.4045,0,0
1997-09-12 00:00:00,293.31,228.02,12.731,64.688286,2.3449,2.0676e-05,0
1997-09-13 00:00:00,355.04,97.227,12.668,83.990717,2.2333,0.011969,0
1997-09-14 00:00:00,355.5,72.532,11.99,95.16692,2.0658,0.0040523,0
1997-09-15 00:00:00,319.05,175.42,11.047,84.241252,1.7285,0.00084269,0
1997-09-16 00:00:00,305.3,183.9,11.109,76.706492,2.4959,0.00048642,0
1997-09-17 00:00:00,318.05,201.57,12.455,71.892831,2.9302,0.0043594,0
1997-09-18 00:00:00,349.25,187.06,13.733,81.396119,3.4033,0.013301,0
1997-09-19 00:00:00,337.81,110.45,12.49,92.059357,1.7974,0.0012253,0
1997-09-20 00:00:00,339.54,169.18,12.235,86.263063,1.4817,0.00020855,0
1997-09-21 00:00:00,307.65,175.73,11.168,83.351853,1.5825,0.00054017,0
1997-09-22 00:00:00,314.12,201.56,12.153,73.35272,3.1551,3.4164e-05,0
1997-09-23 00:00:00,281.27,257.3,11.861,66.348624,2.6072,0,0
1997-09-24 00:00:00,300.91,238.74,13.998,55.878932,4.0271,0,0
1997-09-25 00:00:00,336.87,146.52,13.334,79.924933,3.6582,0.0040615,0
1997-09-26 00:00:00,323.68,210.64,12.502,83.142426,3.6026,0.0009852,0
1997-09-27 00:00:00,319.83,193.64,11.51,82.11353,1.3295,0.0027849,0
1997-09-28 00:00:00,288.14,229.84,10.284,75.070373,1.8506,1.4235e-05,0
1997-09-29 00:00:00,280.28,266.37,11.538,66.456297,1.8011,0,0
1997-09-30 00:00:00,304.34,266.33,15.961,53.174212,3.2114,0.00030183,0
1997-10-01 00:00:00,319.7,252.14,17.25,62.441459,2.3933,1.6497e-05,0
1997-10-02 00:00:00,340.55,153.85,11.923,75.46402,3.9056,0.00056338,0
1997-10-03 00:00:00,282.77,214.34,9.3524,65.446662,3.1068,3.6801e-08,0
1997-10-04 00:00:00,295.87,256.16,11.098,68.045803,1.3278,0,0
1997-10-05 00:00:00,321.31,202.77,11.764,71.757847,4.2436,0.0021746,0
1997-10-06 00:00:00,311.68,160.06,10.548,77.510231,2.4595,0.00015918,0
1997-10-07 00:00:00,308.08,248.55,12.766,80.339504,1.7628,0.00047063,0
1997-10-08 00:00:00,297.28,270.78,13.324,68.036258,2.0056,1.1457e-05,0
1997-10-09 00:00:00,326.84,274.56,23.821,33.858807,5.5019,0,0
1997-10-10 00:00:00,327.67,229.14,18.022,57.06761,6.3477,1.6407e-05,0
1997-10-11 00:00:00,307.9,234.02,13.419,67.530737,7.5315,0.00032725,0
1997-10-12 00:00:00,325.7,195.37,12.395,72.297361,3.8615,0.00048324,0
1997-10-13 00:00:00,321.29,193.32,13.611,81.434903,4.5933,0.0014709,0
1997-10-14 00:00:00,310.3,219.96,11.314,68.733402,4.4012,0.00082186,0
1997-10-15 00:00:00,324.02,192.76,11.847,74.06305,3.4739,0.00036005,0
1997-10-16 00:00:00,305.78,196.08,10.447,76.891519,2.9595,0.00061243,0
1997-10-17 00:00:00,300.81,198.71,10.043,67.848738,2.5742,3.5025e-07,0
1997-10-18 00:00:00,276.47,294.01,9.8977,63.039964,2.5967,0,0
1997-10-19 00:00:00,316.28,204.03,10.579,72.869593,2.9667,8.5807e-05,0
1997-10-20 00:00:00,299.21,221.09,11.589,71.991803,4.001,6.9809e-05,0
1997-10-21 00:00:00,288.64,317.76,12.747,74.339201,3.104,0,0
1997-10-22 00:00:00,297.41,320.05,14.711,68.123276,2.0574,0,0
1997-10-23 00:00:00,313.48,322.16,18.484,53.330357,0.83113,0,0
1997-10-24 00:00:00,320.36,314.97,21.854,36.586989,1.4935,0,0
1997-10-25 00:00:00,363.1,299.29,25.491,27.817463,2.8944,0,0
1997-10-26 00:00:00,333.54,305.3,16.532,74.821423,1.9484,2.4246e-05,0
1997-10-27 00:00:00,311.16,300.43,15.39,71.795939,0.81,3.8705e-07,0
