"","datetime","pet_mm_d"
"10596","2009-01-03 00:00:00",7.3237
"10597","2009-01-04 00:00:00",8.0163
"10598","2009-01-05 00:00:00",7.8917
"10599","2009-01-06 00:00:00",7.4632
"10600","2009-01-07 00:00:00",5.3956
"10601","2009-01-08 00:00:00",6.0847
"10602","2009-01-09 00:00:00",5.7405
"10603","2009-01-10 00:00:00",6.4541
"10604","2009-01-11 00:00:00",6.468
"10605","2009-01-12 00:00:00",9.0714
"10606","2009-01-13 00:00:00",12.222
"10607","2009-01-14 00:00:00",7.0135
"10608","2009-01-15 00:00:00",6.6117
"10609","2009-01-16 00:00:00",6.2744
"10610","2009-01-17 00:00:00",6.9356
"10611","2009-01-18 00:00:00",8.6316
"10612","2009-01-19 00:00:00",10.07
"10613","2009-01-20 00:00:00",8.1553
"10614","2009-01-21 00:00:00",7.5775
"10615","2009-01-22 00:00:00",6.0124
"10616","2009-01-23 00:00:00",6.8239
"10617","2009-01-24 00:00:00",6.1985
"10618","2009-01-25 00:00:00",6.9671
"10619","2009-01-26 00:00:00",8.3373
"10620","2009-01-27 00:00:00",11.135
"10621","2009-01-28 00:00:00",12.405
"10622","2009-01-29 00:00:00",12.4
"10623","2009-01-30 00:00:00",10.935
"10624","2009-01-31 00:00:00",8.4921
"10625","2009-02-01 00:00:00",8.2585
"10626","2009-02-02 00:00:00",7.7512
"10627","2009-02-03 00:00:00",7.2407
"10628","2009-02-04 00:00:00",7.5426
"10629","2009-02-05 00:00:00",6.6641
"10630","2009-02-06 00:00:00",10.757
"10631","2009-02-07 00:00:00",9.7933
"10632","2009-02-08 00:00:00",5.5665
"10633","2009-02-09 00:00:00",5.6983
"10634","2009-02-10 00:00:00",4.2706
"10635","2009-02-11 00:00:00",4.4038
"10636","2009-02-12 00:00:00",5.7971
"10637","2009-02-13 00:00:00",6.8716
"10638","2009-02-14 00:00:00",7.3553
"10639","2009-02-15 00:00:00",6.3905
"10640","2009-02-16 00:00:00",7.0484
"10641","2009-02-17 00:00:00",7.8366
"10642","2009-02-18 00:00:00",7.6769
"10643","2009-02-19 00:00:00",6.0432
"10644","2009-02-20 00:00:00",4.5612
"10645","2009-02-21 00:00:00",5.0477
"10646","2009-02-22 00:00:00",6.4929
"10647","2009-02-23 00:00:00",6.2607
"10648","2009-02-24 00:00:00",6.0925
"10649","2009-02-25 00:00:00",7.2993
"10650","2009-02-26 00:00:00",8.6899
"10651","2009-02-27 00:00:00",6.5643
"10652","2009-02-28 00:00:00",5.4125
"10653","2009-03-01 00:00:00",4.4178
"10654","2009-03-02 00:00:00",4.3056
"10655","2009-03-03 00:00:00",2.4475
"10656","2009-03-04 00:00:00",3.5941
"10657","2009-03-05 00:00:00",2.7668
"10658","2009-03-06 00:00:00",2.8732
"10659","2009-03-07 00:00:00",3.125
"10660","2009-03-08 00:00:00",4.7784
"10661","2009-03-09 00:00:00",5.1177
"10662","2009-03-10 00:00:00",4.6801
"10663","2009-03-11 00:00:00",4.2682
"10664","2009-03-12 00:00:00",5.5023
"10665","2009-03-13 00:00:00",5.9164
"10666","2009-03-14 00:00:00",3.9692
"10667","2009-03-15 00:00:00",2.3199
"10668","2009-03-16 00:00:00",2.9683
"10669","2009-03-17 00:00:00",3.6912
"10670","2009-03-18 00:00:00",5.6484
"10671","2009-03-19 00:00:00",4.4599
"10672","2009-03-20 00:00:00",5.2702
"10673","2009-03-21 00:00:00",7.984
"10674","2009-03-22 00:00:00",3.6191
"10675","2009-03-23 00:00:00",3.9549
"10676","2009-03-24 00:00:00",1.3725
"10677","2009-03-25 00:00:00",3.94
"10678","2009-03-26 00:00:00",3.7884
"10679","2009-03-27 00:00:00",4.4013
"10680","2009-03-28 00:00:00",5.1496
"10681","2009-03-29 00:00:00",5.3424
"10682","2009-03-30 00:00:00",4.8751
"10683","2009-03-31 00:00:00",5.5548
"10684","2009-04-01 00:00:00",6.4818
"10685","2009-04-02 00:00:00",5.9763
"10686","2009-04-03 00:00:00",3.5778
"10687","2009-04-04 00:00:00",2.6236
"10688","2009-04-05 00:00:00",2.8699
"10689","2009-04-06 00:00:00",2.4113
"10690","2009-04-07 00:00:00",2.704
"10691","2009-04-08 00:00:00",3.0375
"10692","2009-04-09 00:00:00",3.2688
"10693","2009-04-10 00:00:00",3.196
"10694","2009-04-11 00:00:00",3.6564
"10695","2009-04-12 00:00:00",4.4442
"10696","2009-04-13 00:00:00",4.9926
"10697","2009-04-14 00:00:00",3.5763
"10698","2009-04-15 00:00:00",3.2483
"10699","2009-04-16 00:00:00",2.1676
"10700","2009-04-17 00:00:00",2.7538
"10701","2009-04-18 00:00:00",2.5345
"10702","2009-04-19 00:00:00",2.5172
"10703","2009-04-20 00:00:00",3.5192
"10704","2009-04-21 00:00:00",3.6449
"10705","2009-04-22 00:00:00",4.7108
"10706","2009-04-23 00:00:00",1.1974
"10707","2009-04-24 00:00:00",1.0608
"10708","2009-04-25 00:00:00",1.1337
"10709","2009-04-26 00:00:00",1.9222
"10710","2009-04-27 00:00:00",1.2267
"10711","2009-04-28 00:00:00",1.6766
"10712","2009-04-29 00:00:00",2.1334
"10713","2009-04-30 00:00:00",1.8969
"10714","2009-05-01 00:00:00",1.4627
"10715","2009-05-02 00:00:00",2.1112
"10716","2009-05-03 00:00:00",1.833
"10717","2009-05-04 00:00:00",1.4694
"10718","2009-05-05 00:00:00",1.6841
"10719","2009-05-06 00:00:00",1.4419
"10720","2009-05-07 00:00:00",1.3384
"10721","2009-05-08 00:00:00",1.5654
"10722","2009-05-09 00:00:00",1.2803
"10723","2009-05-10 00:00:00",1.5609
"10724","2009-05-11 00:00:00",1.7462
"10725","2009-05-12 00:00:00",1.4676
"10726","2009-05-13 00:00:00",1.069
"10727","2009-05-14 00:00:00",1.5892
"10728","2009-05-15 00:00:00",0.88538
"10729","2009-05-16 00:00:00",1.0696
"10730","2009-05-17 00:00:00",1.1737
"10731","2009-05-18 00:00:00",0.95294
"10732","2009-05-19 00:00:00",1.6675
"10733","2009-05-20 00:00:00",1.5049
"10734","2009-05-21 00:00:00",2.1429
"10735","2009-05-22 00:00:00",2.6536
"10736","2009-05-23 00:00:00",2.6422
"10737","2009-05-24 00:00:00",0.36451
"10738","2009-05-25 00:00:00",0.96323
"10739","2009-05-26 00:00:00",1.44
"10740","2009-05-27 00:00:00",1.1855
"10741","2009-05-28 00:00:00",1.021
"10742","2009-05-29 00:00:00",1.259
"10743","2009-05-30 00:00:00",1.5547
"10744","2009-05-31 00:00:00",1.2827
"10745","2009-06-01 00:00:00",0.84255
"10746","2009-06-02 00:00:00",0.37757
"10747","2009-06-03 00:00:00",0.99387
"10748","2009-06-04 00:00:00",0.9641
"10749","2009-06-05 00:00:00",1.1787
"10750","2009-06-06 00:00:00",0.73859
"10751","2009-06-07 00:00:00",0.75116
"10752","2009-06-08 00:00:00",1.084
"10753","2009-06-09 00:00:00",1.0444
"10754","2009-06-10 00:00:00",1.1605
"10755","2009-06-11 00:00:00",1.5785
"10756","2009-06-12 00:00:00",1.4681
"10757","2009-06-13 00:00:00",1.1624
"10758","2009-06-14 00:00:00",0.52468
"10759","2009-06-15 00:00:00",1.1514
"10760","2009-06-16 00:00:00",0.9279
"10761","2009-06-17 00:00:00",0.99682
"10762","2009-06-18 00:00:00",1.1129
"10763","2009-06-19 00:00:00",1.809
"10764","2009-06-20 00:00:00",1.0883
"10765","2009-06-21 00:00:00",1.7277
"10766","2009-06-22 00:00:00",1.9741
"10767","2009-06-23 00:00:00",1.0676
"10768","2009-06-24 00:00:00",0.93266
"10769","2009-06-25 00:00:00",0.97009
"10770","2009-06-26 00:00:00",0.3436
"10771","2009-06-27 00:00:00",0.83408
"10772","2009-06-28 00:00:00",1.4165
"10773","2009-06-29 00:00:00",2.065
"10774","2009-06-30 00:00:00",0.91784
"10775","2009-07-01 00:00:00",1.0754
"10776","2009-07-02 00:00:00",0.95514
"10777","2009-07-03 00:00:00",0.8887
"10778","2009-07-04 00:00:00",0.99434
"10779","2009-07-05 00:00:00",0.64519
"10780","2009-07-06 00:00:00",1.3621
"10781","2009-07-07 00:00:00",1.5258
"10782","2009-07-08 00:00:00",1.4542
"10783","2009-07-09 00:00:00",1.6762
"10784","2009-07-10 00:00:00",0.68814
"10785","2009-07-11 00:00:00",0.64293
"10786","2009-07-12 00:00:00",0.8718
"10787","2009-07-13 00:00:00",0.85745
"10788","2009-07-14 00:00:00",0.45487
"10789","2009-07-15 00:00:00",0.86245
"10790","2009-07-16 00:00:00",1.2836
"10791","2009-07-17 00:00:00",1.8414
"10792","2009-07-18 00:00:00",1.0836
"10793","2009-07-19 00:00:00",2.1913
"10794","2009-07-20 00:00:00",3.2148
"10795","2009-07-21 00:00:00",2.3169
"10796","2009-07-22 00:00:00",0.79579
"10797","2009-07-23 00:00:00",1.5188
"10798","2009-07-24 00:00:00",1.9329
"10799","2009-07-25 00:00:00",2.2775
"10800","2009-07-26 00:00:00",0.88666
"10801","2009-07-27 00:00:00",0.57
"10802","2009-07-28 00:00:00",0.8153
"10803","2009-07-29 00:00:00",0.86576
"10804","2009-07-30 00:00:00",0.79426
"10805","2009-07-31 00:00:00",1.2728
"10806","2009-08-01 00:00:00",1.1857
"10807","2009-08-02 00:00:00",1.9643
"10808","2009-08-03 00:00:00",1.4143
"10809","2009-08-04 00:00:00",0.75874
"10810","2009-08-05 00:00:00",2.0314
"10811","2009-08-06 00:00:00",3.3894
"10812","2009-08-07 00:00:00",1.8595
"10813","2009-08-08 00:00:00",2.2462
"10814","2009-08-09 00:00:00",1.0296
"10815","2009-08-10 00:00:00",1.8544
"10816","2009-08-11 00:00:00",1.2328
"10817","2009-08-12 00:00:00",1.3612
"10818","2009-08-13 00:00:00",1.5718
"10819","2009-08-14 00:00:00",3.0699
"10820","2009-08-15 00:00:00",4.1738
"10821","2009-08-16 00:00:00",1.6051
"10822","2009-08-17 00:00:00",1.5764
"10823","2009-08-18 00:00:00",2.5893
"10824","2009-08-19 00:00:00",3.024
"10825","2009-08-20 00:00:00",2.3916
"10826","2009-08-21 00:00:00",2.1426
"10827","2009-08-22 00:00:00",1.2179
"10828","2009-08-23 00:00:00",2.9858
"10829","2009-08-24 00:00:00",1.593
"10830","2009-08-25 00:00:00",1.8445
"10831","2009-08-26 00:00:00",2.32
"10832","2009-08-27 00:00:00",2.0869
"10833","2009-08-28 00:00:00",2.484
"10834","2009-08-29 00:00:00",1.3989
"10835","2009-08-30 00:00:00",1.8193
"10836","2009-08-31 00:00:00",1.514
"10837","2009-09-01 00:00:00",2.3315
"10838","2009-09-02 00:00:00",2.7312
"10839","2009-09-03 00:00:00",2.2482
"10840","2009-09-04 00:00:00",1.9388
"10841","2009-09-05 00:00:00",2.1143
"10842","2009-09-06 00:00:00",2.6811
"10843","2009-09-07 00:00:00",1.7577
"10844","2009-09-08 00:00:00",1.9131
"10845","2009-09-09 00:00:00",1.5746
"10846","2009-09-10 00:00:00",4.0695
"10847","2009-09-11 00:00:00",5.4455
"10848","2009-09-12 00:00:00",5.2841
"10849","2009-09-13 00:00:00",3.0348
"10850","2009-09-14 00:00:00",2.848
"10851","2009-09-15 00:00:00",4.3357
"10852","2009-09-16 00:00:00",3.4363
"10853","2009-09-17 00:00:00",2.119
"10854","2009-09-18 00:00:00",3.7376
"10855","2009-09-19 00:00:00",3.2345
"10856","2009-09-20 00:00:00",2.6919
"10857","2009-09-21 00:00:00",1.4115
"10858","2009-09-22 00:00:00",1.8648
"10859","2009-09-23 00:00:00",2.418
"10860","2009-09-24 00:00:00",3.0266
"10861","2009-09-25 00:00:00",1.6619
"10862","2009-09-26 00:00:00",2.6497
"10863","2009-09-27 00:00:00",2.293
"10864","2009-09-28 00:00:00",2.4244
"10865","2009-09-29 00:00:00",4.8228
"10866","2009-09-30 00:00:00",3.8625
"10867","2009-10-01 00:00:00",2.1005
"10868","2009-10-02 00:00:00",1.9728
"10869","2009-10-03 00:00:00",2.0177
"10870","2009-10-04 00:00:00",2.6533
"10871","2009-10-05 00:00:00",2.6266
"10872","2009-10-06 00:00:00",3.1274
"10873","2009-10-07 00:00:00",3.0473
"10874","2009-10-08 00:00:00",3.5069
"10875","2009-10-09 00:00:00",3.4421
"10876","2009-10-10 00:00:00",4.8475
"10877","2009-10-11 00:00:00",5.4609
"10878","2009-10-12 00:00:00",2.481
"10879","2009-10-13 00:00:00",1.936
"10880","2009-10-14 00:00:00",2.5161
"10881","2009-10-15 00:00:00",3.1226
"10882","2009-10-16 00:00:00",2.7431
"10883","2009-10-17 00:00:00",2.8122
"10884","2009-10-18 00:00:00",3.9662
"10885","2009-10-19 00:00:00",6.3051
"10886","2009-10-20 00:00:00",5.6001
"10887","2009-10-21 00:00:00",4.1882
"10888","2009-10-22 00:00:00",4.5616
"10889","2009-10-23 00:00:00",4.7773
"10890","2009-10-24 00:00:00",4.7057
"10891","2009-10-25 00:00:00",3.8222
"10892","2009-10-26 00:00:00",4.5102
"10893","2009-10-27 00:00:00",5.1612
"10894","2009-10-28 00:00:00",5.7025
"10895","2009-10-29 00:00:00",6.7298
"10896","2009-10-30 00:00:00",6.2203
"10897","2009-10-31 00:00:00",5.5383
"10898","2009-11-01 00:00:00",7.0269
"10899","2009-11-02 00:00:00",7.6282
"10900","2009-11-03 00:00:00",3.1586
"10901","2009-11-04 00:00:00",3.5773
"10902","2009-11-05 00:00:00",4.6262
"10903","2009-11-06 00:00:00",6.4324
"10904","2009-11-07 00:00:00",8.3087
"10905","2009-11-08 00:00:00",9.2612
"10906","2009-11-09 00:00:00",8.7313
"10907","2009-11-10 00:00:00",9.0853
"10908","2009-11-11 00:00:00",9.2211
"10909","2009-11-12 00:00:00",9.252
"10910","2009-11-13 00:00:00",8.9918
"10911","2009-11-14 00:00:00",9.5752
"10912","2009-11-15 00:00:00",9.1118
"10913","2009-11-16 00:00:00",6.3476
"10914","2009-11-17 00:00:00",6.8921
"10915","2009-11-18 00:00:00",7.9177
"10916","2009-11-19 00:00:00",10.546
"10917","2009-11-20 00:00:00",4.5753
"10918","2009-11-21 00:00:00",2.317
"10919","2009-11-22 00:00:00",4.6331
"10920","2009-11-23 00:00:00",5.8255
"10921","2009-11-24 00:00:00",6.363
"10922","2009-11-25 00:00:00",6.1165
"10923","2009-11-26 00:00:00",4.8996
"10924","2009-11-27 00:00:00",5.0541
"10925","2009-11-28 00:00:00",2.747
"10926","2009-11-29 00:00:00",3.5543
"10927","2009-11-30 00:00:00",4.2538
"10928","2009-12-01 00:00:00",6.5207
"10929","2009-12-02 00:00:00",8.0859
"10930","2009-12-03 00:00:00",5.434
"10931","2009-12-04 00:00:00",5.9106
"10932","2009-12-05 00:00:00",4.6907
"10933","2009-12-06 00:00:00",6.0422
"10934","2009-12-07 00:00:00",4.8124
"10935","2009-12-08 00:00:00",4.5863
"10936","2009-12-09 00:00:00",5.5072
"10937","2009-12-10 00:00:00",4.9896
"10938","2009-12-11 00:00:00",5.1694
"10939","2009-12-12 00:00:00",4.6224
"10940","2009-12-13 00:00:00",5.0959
"10941","2009-12-14 00:00:00",7.318
"10942","2009-12-15 00:00:00",10.544
"10943","2009-12-16 00:00:00",10.959
"10944","2009-12-17 00:00:00",2.6687
"10945","2009-12-18 00:00:00",5.5701
"10946","2009-12-19 00:00:00",5.1822
"10947","2009-12-20 00:00:00",6.567
"10948","2009-12-21 00:00:00",7.4343
"10949","2009-12-22 00:00:00",9.2247
"10950","2009-12-23 00:00:00",8.9105
"10951","2009-12-24 00:00:00",3.9685
"10952","2009-12-25 00:00:00",5.7953
"10953","2009-12-26 00:00:00",6.0674
"10954","2009-12-27 00:00:00",7.3854
"10955","2009-12-28 00:00:00",8.0906
"10956","2009-12-29 00:00:00",8.6678
"10957","2009-12-30 00:00:00",10.359
"10958","2009-12-31 00:00:00",9.3837
"10959","2010-01-01 00:00:00",6.8616
"10960","2010-01-02 00:00:00",5.5555
"10961","2010-01-03 00:00:00",6.0017
"10962","2010-01-04 00:00:00",7.6357
"10963","2010-01-05 00:00:00",7.5248
"10964","2010-01-06 00:00:00",7.7487
"10965","2010-01-07 00:00:00",9.2304
"10966","2010-01-08 00:00:00",10.606
"10967","2010-01-09 00:00:00",10.516
"10968","2010-01-10 00:00:00",10.825
"10969","2010-01-11 00:00:00",11.135
"10970","2010-01-12 00:00:00",2.2513
"10971","2010-01-13 00:00:00",5.3313
"10972","2010-01-14 00:00:00",6.0983
"10973","2010-01-15 00:00:00",7.3349
"10974","2010-01-16 00:00:00",5.9672
"10975","2010-01-17 00:00:00",4.9999
"10976","2010-01-18 00:00:00",4.1892
"10977","2010-01-19 00:00:00",6.1392
"10978","2010-01-20 00:00:00",7.6053
"10979","2010-01-21 00:00:00",10.14
"10980","2010-01-22 00:00:00",7.8032
"10981","2010-01-23 00:00:00",5.2632
"10982","2010-01-24 00:00:00",6.5452
"10983","2010-01-25 00:00:00",7.3447
"10984","2010-01-26 00:00:00",6.6222
"10985","2010-01-27 00:00:00",5.5824
"10986","2010-01-28 00:00:00",5.0619
"10987","2010-01-29 00:00:00",5.9662
"10988","2010-01-30 00:00:00",7.9188
"10989","2010-01-31 00:00:00",6.9367
"10990","2010-02-01 00:00:00",6.6526
"10991","2010-02-02 00:00:00",6.6912
"10992","2010-02-03 00:00:00",6.593
"10993","2010-02-04 00:00:00",4.9862
"10994","2010-02-05 00:00:00",5.6836
"10995","2010-02-06 00:00:00",6.6104
"10996","2010-02-07 00:00:00",7.8909
"10997","2010-02-08 00:00:00",8.9773
"10998","2010-02-09 00:00:00",8.6112
"10999","2010-02-10 00:00:00",7.4924
"11000","2010-02-11 00:00:00",4.5863
"11001","2010-02-12 00:00:00",5.2296
"11002","2010-02-13 00:00:00",6.3601
"11003","2010-02-14 00:00:00",5.9685
"11004","2010-02-15 00:00:00",3.9255
"11005","2010-02-16 00:00:00",6.9839
"11006","2010-02-17 00:00:00",6.6203
"11007","2010-02-18 00:00:00",6.5763
"11008","2010-02-19 00:00:00",8.3102
"11009","2010-02-20 00:00:00",8.3727
"11010","2010-02-21 00:00:00",6.2089
"11011","2010-02-22 00:00:00",5.2469
"11012","2010-02-23 00:00:00",5.798
"11013","2010-02-24 00:00:00",6.2597
"11014","2010-02-25 00:00:00",7.2993
"11015","2010-02-26 00:00:00",7.2663
"11016","2010-02-27 00:00:00",5.4613
"11017","2010-02-28 00:00:00",5.2722
"11018","2010-03-01 00:00:00",5.4341
"11019","2010-03-02 00:00:00",5.5298
"11020","2010-03-03 00:00:00",6.5253
"11021","2010-03-04 00:00:00",6.8221
"11022","2010-03-05 00:00:00",5.422
"11023","2010-03-06 00:00:00",3.4355
"11024","2010-03-07 00:00:00",2.9963
"11025","2010-03-08 00:00:00",2.3654
"11026","2010-03-09 00:00:00",3.1731
"11027","2010-03-10 00:00:00",3.5462
"11028","2010-03-11 00:00:00",4.2347
"11029","2010-03-12 00:00:00",5.4152
"11030","2010-03-13 00:00:00",6.0019
"11031","2010-03-14 00:00:00",5.3421
"11032","2010-03-15 00:00:00",5.658
"11033","2010-03-16 00:00:00",5.8743
"11034","2010-03-17 00:00:00",6.2958
"11035","2010-03-18 00:00:00",6.4689
"11036","2010-03-19 00:00:00",3.8066
"11037","2010-03-20 00:00:00",4.2472
"11038","2010-03-21 00:00:00",4.5913
"11039","2010-03-22 00:00:00",4.1789
"11040","2010-03-23 00:00:00",4.0918
"11041","2010-03-24 00:00:00",4.8613
"11042","2010-03-25 00:00:00",6.3472
"11043","2010-03-26 00:00:00",4.633
"11044","2010-03-27 00:00:00",4.2432
"11045","2010-03-28 00:00:00",0.84935
"11046","2010-03-29 00:00:00",3.2456
"11047","2010-03-30 00:00:00",3.7203
"11048","2010-03-31 00:00:00",4.0293
"11049","2010-04-01 00:00:00",3.8294
"11050","2010-04-02 00:00:00",3.9718
"11051","2010-04-03 00:00:00",3.8521
"11052","2010-04-04 00:00:00",4.4519
"11053","2010-04-05 00:00:00",4.9991
"11054","2010-04-06 00:00:00",1.7641
"11055","2010-04-07 00:00:00",2.1302
"11056","2010-04-08 00:00:00",2.7981
"11057","2010-04-09 00:00:00",1.5364
"11058","2010-04-10 00:00:00",2.0678
"11059","2010-04-11 00:00:00",2.2955
"11060","2010-04-12 00:00:00",2.8479
"11061","2010-04-13 00:00:00",2.469
"11062","2010-04-14 00:00:00",2.4189
"11063","2010-04-15 00:00:00",2.9473
"11064","2010-04-16 00:00:00",3.2598
"11065","2010-04-17 00:00:00",3.2924
"11066","2010-04-18 00:00:00",3.9228
"11067","2010-04-19 00:00:00",2.3252
"11068","2010-04-20 00:00:00",2.3101
"11069","2010-04-21 00:00:00",3.2007
"11070","2010-04-22 00:00:00",3.9558
"11071","2010-04-23 00:00:00",1.5656
"11072","2010-04-24 00:00:00",2.167
"11073","2010-04-25 00:00:00",2.2006
"11074","2010-04-26 00:00:00",3.3346
"11075","2010-04-27 00:00:00",1.8154
"11076","2010-04-28 00:00:00",1.828
"11077","2010-04-29 00:00:00",2.045
"11078","2010-04-30 00:00:00",2.431
"11079","2010-05-01 00:00:00",2.9612
"11080","2010-05-02 00:00:00",2.3178
"11081","2010-05-03 00:00:00",3.8912
"11082","2010-05-04 00:00:00",1.8475
"11083","2010-05-05 00:00:00",1.8175
"11084","2010-05-06 00:00:00",1.9513
"11085","2010-05-07 00:00:00",1.4032
"11086","2010-05-08 00:00:00",1.6782
"11087","2010-05-09 00:00:00",2.8743
"11088","2010-05-10 00:00:00",3.5592
"11089","2010-05-11 00:00:00",2.1095
"11090","2010-05-12 00:00:00",1.6009
"11091","2010-05-13 00:00:00",2.2726
"11092","2010-05-14 00:00:00",2.4959
"11093","2010-05-15 00:00:00",2.5761
"11094","2010-05-16 00:00:00",2.2765
"11095","2010-05-17 00:00:00",1.6101
"11096","2010-05-18 00:00:00",1.6471
"11097","2010-05-19 00:00:00",1.9199
"11098","2010-05-20 00:00:00",1.6898
"11099","2010-05-21 00:00:00",1.6745
"11100","2010-05-22 00:00:00",1.9812
"11101","2010-05-23 00:00:00",1.5461
"11102","2010-05-24 00:00:00",1.2698
"11103","2010-05-25 00:00:00",0.58281
"11104","2010-05-26 00:00:00",1.0837
"11105","2010-05-27 00:00:00",1.3795
"11106","2010-05-28 00:00:00",1.1247
"11107","2010-05-29 00:00:00",0.45049
"11108","2010-05-30 00:00:00",0.66014
"11109","2010-05-31 00:00:00",1.3834
"11110","2010-06-01 00:00:00",0.98167
"11111","2010-06-02 00:00:00",1.3385
"11112","2010-06-03 00:00:00",1.3444
"11113","2010-06-04 00:00:00",1.1482
"11114","2010-06-05 00:00:00",0.86245
"11115","2010-06-06 00:00:00",0.91936
"11116","2010-06-07 00:00:00",0.89857
"11117","2010-06-08 00:00:00",1.3243
"11118","2010-06-09 00:00:00",1.2311
"11119","2010-06-10 00:00:00",1.1073
"11120","2010-06-11 00:00:00",0.97216
"11121","2010-06-12 00:00:00",1.0809
"11122","2010-06-13 00:00:00",1.2845
"11123","2010-06-14 00:00:00",1.3039
"11124","2010-06-15 00:00:00",1.4327
"11125","2010-06-16 00:00:00",1.1904
"11126","2010-06-17 00:00:00",1.5258
"11127","2010-06-18 00:00:00",0.9819
"11128","2010-06-19 00:00:00",0.90544
"11129","2010-06-20 00:00:00",0.9078
"11130","2010-06-21 00:00:00",0.79455
"11131","2010-06-22 00:00:00",1.3521
"11132","2010-06-23 00:00:00",1.5239
"11133","2010-06-24 00:00:00",1.3512
"11134","2010-06-25 00:00:00",1.0329
"11135","2010-06-26 00:00:00",0.9187
"11136","2010-06-27 00:00:00",1.0956
"11137","2010-06-28 00:00:00",1.5162
"11138","2010-06-29 00:00:00",0.24646
"11139","2010-06-30 00:00:00",0.88481
"11140","2010-07-01 00:00:00",0.74278
"11141","2010-07-02 00:00:00",0.7506
"11142","2010-07-03 00:00:00",0.86342
"11143","2010-07-04 00:00:00",1.3233
"11144","2010-07-05 00:00:00",1.0491
"11145","2010-07-06 00:00:00",0.87729
"11146","2010-07-07 00:00:00",0.80357
"11147","2010-07-08 00:00:00",1.1275
"11148","2010-07-09 00:00:00",1.3951
"11149","2010-07-10 00:00:00",1.3429
"11150","2010-07-11 00:00:00",0.91128
"11151","2010-07-12 00:00:00",2.1129
"11152","2010-07-13 00:00:00",1.3016
"11153","2010-07-14 00:00:00",0.80413
"11154","2010-07-15 00:00:00",0.95916
"11155","2010-07-16 00:00:00",1.1939
"11156","2010-07-17 00:00:00",1.7644
"11157","2010-07-18 00:00:00",0.17847
"11158","2010-07-19 00:00:00",1.2223
"11159","2010-07-20 00:00:00",1.0872
"11160","2010-07-21 00:00:00",0.99419
"11161","2010-07-22 00:00:00",0.67475
"11162","2010-07-23 00:00:00",0.96159
"11163","2010-07-24 00:00:00",1.051
"11164","2010-07-25 00:00:00",1.2641
"11165","2010-07-26 00:00:00",1.5815
"11166","2010-07-27 00:00:00",1.5413
"11167","2010-07-28 00:00:00",1.6391
"11168","2010-07-29 00:00:00",0.54286
"11169","2010-07-30 00:00:00",1.5529
"11170","2010-07-31 00:00:00",1.0713
"11171","2010-08-01 00:00:00",1.5462
"11172","2010-08-02 00:00:00",1.5863
"11173","2010-08-03 00:00:00",1.2005
"11174","2010-08-04 00:00:00",0.7217
"11175","2010-08-05 00:00:00",1.22
"11176","2010-08-06 00:00:00",1.1081
"11177","2010-08-07 00:00:00",1.8651
"11178","2010-08-08 00:00:00",1.3448
"11179","2010-08-09 00:00:00",1.2736
"11180","2010-08-10 00:00:00",1.7363
"11181","2010-08-11 00:00:00",1.6169
"11182","2010-08-12 00:00:00",1.2956
"11183","2010-08-13 00:00:00",1.8435
"11184","2010-08-14 00:00:00",0.96966
"11185","2010-08-15 00:00:00",1.4928
"11186","2010-08-16 00:00:00",1.5255
"11187","2010-08-17 00:00:00",2.1781
"11188","2010-08-18 00:00:00",2.0579
"11189","2010-08-19 00:00:00",1.497
"11190","2010-08-20 00:00:00",1.4254
"11191","2010-08-21 00:00:00",1.5548
"11192","2010-08-22 00:00:00",2.755
"11193","2010-08-23 00:00:00",1.3415
"11194","2010-08-24 00:00:00",0.92843
"11195","2010-08-25 00:00:00",1.1328
"11196","2010-08-26 00:00:00",1.6727
"11197","2010-08-27 00:00:00",1.4391
"11198","2010-08-28 00:00:00",1.6079
"11199","2010-08-29 00:00:00",2.0464
"11200","2010-08-30 00:00:00",2.9896
"11201","2010-08-31 00:00:00",2.0756
"11202","2010-09-01 00:00:00",0.51817
"11203","2010-09-02 00:00:00",1.8986
"11204","2010-09-03 00:00:00",0.68454
"11205","2010-09-04 00:00:00",0.70479
"11206","2010-09-05 00:00:00",1.4243
"11207","2010-09-06 00:00:00",2.0175
"11208","2010-09-07 00:00:00",2.8089
"11209","2010-09-08 00:00:00",1.3373
"11210","2010-09-09 00:00:00",2.6634
"11211","2010-09-10 00:00:00",1.891
"11212","2010-09-11 00:00:00",2.0599
"11213","2010-09-12 00:00:00",2.6446
"11214","2010-09-13 00:00:00",1.5686
"11215","2010-09-14 00:00:00",2.431
"11216","2010-09-15 00:00:00",2.1731
"11217","2010-09-16 00:00:00",2.1199
"11218","2010-09-17 00:00:00",2.2033
"11219","2010-09-18 00:00:00",1.727
"11220","2010-09-19 00:00:00",1.7971
"11221","2010-09-20 00:00:00",1.6741
"11222","2010-09-21 00:00:00",1.5524
"11223","2010-09-22 00:00:00",2.6895
"11224","2010-09-23 00:00:00",2.0555
"11225","2010-09-24 00:00:00",2.927
"11226","2010-09-25 00:00:00",2.251
"11227","2010-09-26 00:00:00",2.743
"11228","2010-09-27 00:00:00",2.2131
"11229","2010-09-28 00:00:00",2.2011
"11230","2010-09-29 00:00:00",2.5721
"11231","2010-09-30 00:00:00",2.9552
"11232","2010-10-01 00:00:00",4.2891
"11233","2010-10-02 00:00:00",4.8707
