datetime,Ten_Meter_Uwind_vector_meterPerSecond,Ten_Meter_Vwind_vector_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Precipitation_meterPerSecond,Dewpoint_Temperature_celsius,Cloud_Cover_decimalFraction,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Longwave_Radiation_Downwelling_wattPerMeterSquared,Shortwave_Radiation_Downwelling_wattPerMeterSquared
2016-11-27 00:00:00,-1.0318,0.91935,99197,15.978,0,7.4275,0.25675,1.3851,377.95,293.12
2016-11-28 00:00:00,-0.20574,1.546,98840,17.593,0,8.0853,0.23419,1.5669,359.07,308.24
2016-11-29 00:00:00,-0.37146,2.2809,98690,15.854,4.68321759259259e-12,9.0867,0.51548,2.3202,361.43,304.35
2016-11-30 00:00:00,-0.23075,1.9253,98625,13.667,2.46273148148148e-12,8.5279,0.67949,1.9411,316.01,312.82
2016-12-01 00:00:00,0.95498,1.0019,98567,15.265,4.23125e-09,8.9663,0.6854,1.4251,282.51,322.28
2016-12-02 00:00:00,-1.5018,2.1424,98978,14.085,0,7.5284,0.22695,2.6206,341.7,298.47
2016-12-03 00:00:00,-0.66082,-0.76308,98597,20.821,0,10.25,0.50647,1.0647,351.53,333.06
2016-12-04 00:00:00,2.2435,-0.72948,98434,19.084,2.82662037037037e-08,13.982,0.66468,2.363,257.35,367.52
2016-12-05 00:00:00,-0.52899,1.9448,98983,14.338,0,8.4273,0.96261,2.0191,298.8,323.34
2016-12-06 00:00:00,-0.33584,0.59548,99073,14.802,0,8.0071,0.12621,0.71346,362.37,300.96
2016-12-07 00:00:00,4.146,-2.8052,98074,21.382,5.35046296296296e-08,12.272,0.59693,5.0081,289.57,368.21
2016-12-08 00:00:00,4.4244,4.057,99045,13.614,7.84409722222222e-09,6.8655,0.58244,6.0098,283.51,326.51
2016-12-09 00:00:00,-1.2453,2.3559,99808,12.847,5.66342592592593e-11,6.399,0.15662,2.667,315.1,301.37
2016-12-10 00:00:00,-1.4997,1.805,99785,15.239,0,8.6336,0.0060675,2.3512,383.63,296.06
2016-12-11 00:00:00,-1.0217,-0.60283,99406,20.27,0,9.0933,0.01748,1.2203,386.28,313.74
2016-12-12 00:00:00,0.57858,-3.0166,98723,27.277,0,4.6822,0.33175,3.1508,383.38,338.62
2016-12-13 00:00:00,1.4697,1.5328,98541,21.798,2.35729166666667e-10,11.346,0.99792,2.1693,228.57,381.41
2016-12-14 00:00:00,-2.7261,3.9808,99240,13.526,2.71099537037037e-12,7.5894,0.66759,4.8256,214.98,318.25
2016-12-15 00:00:00,-1.5697,2.1755,98955,13.803,0,6.712,0.14167,2.6857,389.06,289.21
2016-12-16 00:00:00,3.2468,1.3153,98612,17.24,2.81967592592593e-09,8.686,0.45476,3.5246,367.39,320.34
2016-12-17 00:00:00,-0.41366,2.9244,99550,12.829,5.85196759259259e-13,4.6647,0.088084,2.9542,330.04,294.09
2016-12-18 00:00:00,-2.0002,-2.2235,99068,19.26,0,3.1139,0.025089,2.9914,389.58,300.78
2016-12-19 00:00:00,2.7757,0.90309,98462,21.428,1.871875e-09,8.6953,0.4587,2.9533,352,353.75
2016-12-20 00:00:00,1.893,2.5457,99113,15.669,1.73761574074074e-10,8.8858,0.39269,3.1752,313.71,328.49
2016-12-21 00:00:00,-1.9818,2.5231,99398,16.319,0,10.067,0.018123,3.2107,364.96,315.45
2016-12-22 00:00:00,-2.0853,-0.73421,98855,23.04,0,9.5534,0.13506,2.2218,376.62,332.96
2016-12-23 00:00:00,1.8133,-0.79682,98628,24.338,0,10.031,0.28083,1.9933,330.88,356.11
2016-12-24 00:00:00,-1.2146,1.3206,98700,22.774,0,9.7433,8.6567e-05,1.7958,387.26,320.31
2016-12-25 00:00:00,-0.29263,1.9024,98280,27.19,5.35752314814815e-09,10.657,0.66812,1.9298,349.71,380.65
2016-12-26 00:00:00,-2.5278,-2.2949,98244,22.271,2.15717592592593e-08,18.132,0.99825,3.4157,155.87,405.02
2016-12-27 00:00:00,-1.8604,-4.4153,97280,23.919,4.15868055555556e-07,20.232,0.97139,4.7947,127.05,418.76
2016-12-28 00:00:00,2.1492,-0.28248,97788,21.504,1.05273148148148e-07,15.884,0.70457,2.2023,310.5,393.88
2016-12-29 00:00:00,4.1003,-0.90775,97943,20.604,5.02488425925926e-09,13.205,0.25684,4.2069,357.43,345.27
2016-12-30 00:00:00,3.3864,0.4262,98217,18.144,4.0755787037037e-09,13.76,0.67614,3.4383,203.21,367.79
2016-12-31 00:00:00,2.1999,1.5744,98397,18.055,4.19895833333333e-09,13.712,0.57752,2.7119,264.74,361.93
2017-01-01 00:00:00,0.28074,4.4548,99124,17.028,5.78090277777778e-09,11.486,0.76288,4.4644,294.29,350.32
2017-01-02 00:00:00,-2.8182,4.2622,99491,16.263,0,10.641,0.093445,5.1107,343.22,313.68
2017-01-03 00:00:00,-2.1194,2.5522,99210,18.797,0,12.153,0.5983,3.3224,371.85,326.3
2017-01-04 00:00:00,-2.1872,2.767,98915,22.061,7.39363425925926e-11,13.427,0.2943,3.5373,367.03,344.31
2017-01-05 00:00:00,-2.5602,0.32563,98663,24.469,2.00659722222222e-11,15.874,0.28724,2.6096,323.01,372.35
2017-01-06 00:00:00,-3.8023,-2.7685,98410,31.434,0,10.856,0.21675,4.7062,360.27,375.87
2017-01-07 00:00:00,2.029,-0.34222,98199,27.08,5.60497685185185e-10,14.125,0.99508,2.0712,286.4,404.36
2017-01-08 00:00:00,-0.45783,2.1435,98681,20.172,2.81689814814815e-08,14.28,0.84507,2.2061,299.07,372.7
2017-01-09 00:00:00,-0.78323,1.1781,98756,19.808,5.075e-09,14.731,0.57569,1.4329,285.96,366.25
2017-01-10 00:00:00,1.0242,2.5828,98862,18.798,9.42835648148148e-12,13.201,0.34666,2.7839,350.29,340.06
2017-01-11 00:00:00,-1.0305,1.9231,98864,18.282,0,12.347,0.092384,2.1876,353.14,327.73
2017-01-12 00:00:00,1.3367,-1.9547,97881,26.267,1.67789351851852e-07,14.799,0.6912,2.3773,326.63,392.55
2017-01-13 00:00:00,4.4569,2.3127,98452,17.985,7.81122685185185e-08,12.499,0.67567,5.0263,209.7,358.05
2017-01-14 00:00:00,0.10735,3.0055,99330,17.057,4.23194444444444e-11,10.829,0.58114,3.0089,278.35,345.36
2017-01-15 00:00:00,-1.6282,0.6566,99130,18.307,0,11.734,0.0042673,1.7642,358.06,318.48
2017-01-16 00:00:00,0.27271,-1.6803,98566,26.284,0,8.8178,0.0083808,1.8076,377.62,335.33
2017-01-17 00:00:00,-0.29154,2.0929,98600,24.445,5.27013888888889e-11,11.04,0.33696,2.1466,343.25,355.23
2017-01-18 00:00:00,-3.2758,2.2906,98854,17.937,8.93472222222222e-10,10.973,0.31284,3.9983,238.2,355.95
2017-01-19 00:00:00,0.35873,-0.18965,97777,23.75,1.67430555555556e-07,15.006,0.64146,0.64656,261.7,404.24
2017-01-20 00:00:00,-1.0717,3.6037,98700,15.812,4.37175925925926e-11,10.814,0.59537,3.7601,290.56,328.86
2017-01-21 00:00:00,-1.921,0.57038,98921,19.036,0,11.613,0.00042846,2.0108,370.4,313.79
2017-01-22 00:00:00,-0.56468,-0.73166,98378,25.949,5.29293981481481e-10,11.588,0.53477,0.96923,353.26,375.53
2017-01-23 00:00:00,2.5507,0.97159,98499,20.764,4.37858796296296e-08,16.037,0.94085,2.752,223.42,396.68
2017-01-24 00:00:00,-1.5135,3.2232,99520,15.894,1.02039351851852e-11,9.8909,0.22819,3.5615,303.72,312.12
2017-01-25 00:00:00,-1.4507,2.681,99538,17.123,0,10.258,0.038556,3.0509,364.1,307.71
2017-01-26 00:00:00,-1.9506,2.2664,99385,17.481,0,12.281,0.081424,2.9913,345.04,322.27
2017-01-27 00:00:00,0.063647,0.33124,98950,21.284,0,12.66,0,0.42278,362.08,328.13
2017-01-28 00:00:00,-0.54256,1.4496,99131,21.266,0,12.249,0,1.553,362.37,325.59
2017-01-29 00:00:00,0.41143,-1.2123,98635,28.784,3.70381944444444e-09,10.568,0.58258,1.2921,337.98,378.12
2017-01-30 00:00:00,1.1525,2.6927,98817,19.717,5.32881944444445e-10,15.936,0.97908,2.9426,131.98,389.07
2017-01-31 00:00:00,-1.7492,2.2349,99164,16.983,6.44884259259259e-10,10.051,0.82599,2.8407,307.41,331.75
2017-02-01 00:00:00,-0.0016164,2.213,99238,16.827,8.15208333333333e-10,10.461,0.8334,2.2143,224.23,344.43
2017-02-02 00:00:00,-0.19639,1.4995,99286,16.915,2.26898148148148e-12,11.15,0.69202,1.514,304.69,326.25
2017-02-03 00:00:00,-0.28282,-0.16347,98812,20.3,0,11.343,0.39917,0.44425,355.19,325.61
2017-02-04 00:00:00,2.0236,-2.0034,98424,22.022,8.38541666666667e-08,17.257,0.8181,2.8756,230.19,394.38
2017-02-05 00:00:00,0.27752,0.84161,98548,19.864,1.70439814814815e-07,18.321,0.9975,0.95406,126.21,409.28
2017-02-06 00:00:00,-3.5263,3.0426,99219,15.463,3.67546296296296e-08,12.259,0.46091,4.6609,117.15,351.02
2017-02-07 00:00:00,-3.4773,-0.68416,98998,22.859,0,15.647,0.0032643,3.5552,338.52,358.5
2017-02-08 00:00:00,-1.0527,-2.2835,98450,31.599,0,17.669,0.019679,2.5576,330.96,400.09
2017-02-09 00:00:00,-1.0976,1.7306,98517,25.659,0,18.106,0.028831,2.0692,328.01,376.68
2017-02-10 00:00:00,-1.0554,1.8946,98506,25.369,0,18.263,0.083777,2.1817,312.44,384.99
2017-02-11 00:00:00,-0.37115,4.5952,98672,19.816,1.98240740740741e-09,13.643,0.44283,4.612,296.56,371.13
2017-02-12 00:00:00,1.0285,5.129,99257,16.383,1.53402777777778e-10,8.2346,0.68372,5.2329,258.65,348.07
2017-02-13 00:00:00,-1.1332,3.1622,99454,16.608,1.75416666666667e-10,11.882,0.62868,3.3595,206.56,348.21
2017-02-14 00:00:00,-1.1991,-1.3136,99028,20.792,7.26724537037037e-11,10.315,0.3358,1.7807,328.84,329.04
2017-02-15 00:00:00,1.6467,0.65324,98656,21.147,4.79259259259259e-10,13.9,0.46638,1.8065,275.1,365.81
2017-02-16 00:00:00,1.9349,1.4093,98733,17.484,1.30196759259259e-09,11.691,0.48204,2.4163,228.78,344.77
2017-02-17 00:00:00,3.9227,2.4105,98941,16.277,1.30752314814815e-08,10.694,0.6462,4.6088,163.1,354.12
2017-02-18 00:00:00,2.9728,3.7399,99172,14.209,8.84108796296296e-09,7.9977,0.56149,4.7829,237.34,329.23
2017-02-19 00:00:00,2.1057,3.5645,99214,14.38,2.04050925925926e-08,9.2497,0.63032,4.1477,180.95,343.31
2017-02-20 00:00:00,-0.81824,1.3127,99385,14.424,0,6.745,0.11673,1.5553,319.81,298.94
2017-02-21 00:00:00,-1.2046,-3.8852,98815,23.536,0,6.1959,0.37426,4.0737,321.17,331.7
2017-02-22 00:00:00,5.3766,-0.24369,99017,19.383,5.10740740740741e-10,11.781,0.20029,5.3971,306.35,335.51
2017-02-23 00:00:00,-0.014443,2.6843,99862,16.366,5.98009259259259e-11,10.465,0.24122,2.685,213.27,331.99
2017-02-24 00:00:00,-2.2435,4.154,100080,15.851,2.06122685185185e-12,9.7671,0.16458,4.7216,291.06,313.1
2017-02-25 00:00:00,-2.1225,3.1303,99747,15.053,0,8.8479,0.041478,3.7845,302.18,302.12
2017-02-26 00:00:00,-1.0462,1.288,99424,18.019,0,9.4289,5.7711e-05,1.6628,318.02,305.53
2017-02-27 00:00:00,-2.5314,0.29809,99273,25.465,0,12.109,0.27351,2.5936,299.05,363.1
2017-02-28 00:00:00,-1.8094,-0.4746,99260,27.453,0,10.237,0.35397,1.8837,267.78,370.76
2017-03-01 00:00:00,-0.44573,1.1611,99299,25.89,0,11.064,0.13425,1.2588,287.64,356.81
2017-03-02 00:00:00,-1.4883,3.2609,99482,20.835,0,14.738,0.055505,3.5948,291.84,345.8
2017-03-03 00:00:00,-1.9272,2.101,99322,21.349,0,13.648,0.043515,2.8594,296.27,333.46
2017-03-04 00:00:00,-0.67271,3.6296,99146,19.854,4.08217592592593e-10,13.236,0.43367,3.6929,292.39,345.71
2017-03-05 00:00:00,-1.1939,4.7227,99194,17.98,1.11128472222222e-10,13.11,0.71612,4.8735,239.67,351.51
2017-03-06 00:00:00,-1.7564,2.873,99129,18.325,1.14883101851852e-09,13.429,0.29166,3.3738,257.3,334.44
2017-03-07 00:00:00,-1.6303,1.6089,98958,21.633,0,12.67,0.02951,2.3021,287.67,337.74
2017-03-08 00:00:00,-0.041457,0.98922,98986,22.49,0,11.203,0.058299,0.99183,284.28,340.12
2017-03-09 00:00:00,-0.60777,1.8544,99214,20.765,9.51006944444444e-12,12.633,0.44322,1.9544,279.46,338.01
2017-03-10 00:00:00,-1.5256,0.15307,98909,21.508,1.67662037037037e-10,9.9774,0.5329,1.5487,259.52,338.3
2017-03-11 00:00:00,4.0664,-1.2902,98194,20.212,3.46608796296296e-08,12.647,0.67444,4.2691,141.07,371.03
2017-03-12 00:00:00,1.7314,3.7758,98483,16.75,1.14759259259259e-07,14.651,0.6845,4.1628,183.18,354.63
2017-03-13 00:00:00,-1.2378,2.3623,99138,16.767,6.71134259259259e-09,13.911,0.56957,2.6714,156.51,351.59
2017-03-14 00:00:00,-1.6449,-1.016,98912,22.777,0,13.642,0.0010335,1.9382,270.27,351.46
2017-03-15 00:00:00,2.5531,-0.57003,98570,23.913,2.05439814814815e-09,12.259,0.58621,2.6342,247.57,372.37
2017-03-16 00:00:00,-1.3452,3.872,99499,15.022,0,8.3133,0.21773,4.1003,182.39,321.83
2017-03-17 00:00:00,-2.2916,0.74225,99735,16.391,0,8.2965,8.7056e-05,2.4128,278.01,296.09
2017-03-18 00:00:00,-1.512,-1.1822,99441,22.282,0,7.3751,0,1.947,277.75,318.9
2017-03-19 00:00:00,-1.1298,0.85117,98910,24.888,0,12.079,0.003293,1.4158,264.96,350.98
2017-03-20 00:00:00,-2.6406,1.6048,98593,23.229,1.21550925925926e-08,16.867,0.56307,3.0906,219.49,387
2017-03-21 00:00:00,-2.0565,3.185,98836,20.297,4.25335648148148e-08,16.977,0.66366,3.7929,193.83,383.1
2017-03-22 00:00:00,-2.8309,4.0162,99316,17.263,1.46909722222222e-10,14.397,0.62925,4.9164,167.26,355.88
2017-03-23 00:00:00,-2.6065,1.178,99176,20.015,0,14.573,0.641,2.8623,238.53,345.41
2017-03-24 00:00:00,-0.11965,-0.24993,98838,23.583,8.5525462962963e-11,15.55,0.74525,0.38753,222.98,379.1
2017-03-25 00:00:00,-0.82604,0.86636,98931,20.187,1.44988425925926e-08,16.038,0.929,1.2003,156.71,379.97
2017-03-26 00:00:00,-0.22302,-1.9022,98432,26.01,5.67789351851852e-10,15.527,0.48407,1.9234,132.71,387.81
2017-03-27 00:00:00,4.2215,0.63955,99091,16.533,9.66157407407407e-10,10.652,0.33219,4.2814,191.74,335.28
2017-03-28 00:00:00,3.2009,-1.0687,98848,16.895,6.94641203703704e-10,11.295,0.25633,3.3787,229.21,326.78
2017-03-29 00:00:00,4.0737,2.5173,99120,13.14,3.87685185185185e-08,9.3998,0.55993,4.8029,139.3,332.02
2017-03-30 00:00:00,0.57443,2.7676,99888,12.492,9.69976851851852e-10,6.2418,0.49596,2.8282,158.89,321.3
2017-03-31 00:00:00,1.9509,1.6231,99823,14.27,2.81111111111111e-09,8.0351,0.69704,2.5446,145.67,342.97
2017-04-01 00:00:00,-1.0086,3.2296,100240,14.341,1.2599537037037e-09,8.143,0.55648,3.3842,150.84,337.68
2017-04-02 00:00:00,-2.3713,2.7857,100510,12.647,9.57233796296296e-11,6.9647,0.25569,3.662,158.1,305.26
2017-04-03 00:00:00,-1.5839,1.7842,100260,13.028,0,7.5232,0.074537,2.3875,225.99,292.82
2017-04-04 00:00:00,-1.5109,-0.024195,99863,17.809,0,7.9981,0.56293,1.6019,202.47,334.18
2017-04-05 00:00:00,-1.615,-1.3109,99555,18.17,0,5.2842,0.3146,2.0952,203.64,319.7
2017-04-06 00:00:00,-0.95749,-2.5283,99467,20.336,0,4.7846,0.33122,2.7104,225.32,314.59
2017-04-07 00:00:00,0.66705,-2.6438,99240,20.04,0,4.7331,0.21578,2.7603,207.28,321.31
2017-04-08 00:00:00,5.3638,0.67063,98982,16.992,4.94409722222222e-08,10.166,0.34676,5.4189,202.6,333.64
2017-04-09 00:00:00,2.9317,5.3503,99655,12.438,4.0556712962963e-09,6.3362,0.63583,6.1057,147.47,325.76
2017-04-10 00:00:00,-0.51558,3.1184,100020,12.589,1.21956018518519e-09,9.0189,0.66379,3.163,109.26,337.64
2017-04-11 00:00:00,-2.041,1.4432,100010,13.432,8.63252314814815e-12,10.179,0.46993,2.5016,161.91,317.94
2017-04-12 00:00:00,-1.0302,-0.015944,99859,14.925,0,9.7562,0.09097,1.0389,208.13,305.31
2017-04-13 00:00:00,-0.21869,0.94985,99935,15.642,7.85752314814815e-12,9.6918,0.25955,1.0012,203.67,310.63
2017-04-14 00:00:00,-0.9976,0.7262,99763,14.495,1.68530092592593e-11,9.211,0.15163,1.237,196.61,304.67
2017-04-15 00:00:00,0.094423,1.0486,99442,16.022,5.78032407407407e-10,9.8041,0.71422,1.072,192.29,319.85
2017-04-16 00:00:00,-2.0765,0.77263,99597,14.929,0,9.3274,0.64769,2.2163,177.98,320.56
2017-04-17 00:00:00,-2.7628,-1.3165,99636,18.585,1.46747685185185e-10,7.9362,0.64633,3.0708,165.71,323.74
2017-04-18 00:00:00,-3.9546,-1.9449,99710,21.494,6.63298611111111e-09,6.7832,0.78558,4.4116,160.19,344.59
2017-04-19 00:00:00,-0.47936,-2.7304,99523,21.683,2.82986111111111e-08,13.64,0.81298,2.7792,140.65,373.08
2017-04-20 00:00:00,1.1253,-0.11179,99521,17.919,1.08412037037037e-07,17.272,0.84413,1.1387,45.981,385.83
2017-04-21 00:00:00,0.42963,0.98081,99730,15.524,4.69513888888889e-09,13.211,0.52783,1.0859,125.11,347.2
2017-04-22 00:00:00,-1.6363,0.87387,99792,16.667,7.15405092592593e-10,12.718,0.68829,1.8588,155.46,341.12
2017-04-23 00:00:00,-1.5299,0.15418,99554,18.028,1.20231481481481e-08,13.744,0.94847,1.5719,139.93,360.28
2017-04-24 00:00:00,3.0745,-1.1377,98892,15.971,1.00609953703704e-07,14.675,0.84225,3.2872,63.941,363.56
2017-04-25 00:00:00,5.1014,2.9199,98923,13.385,5.27893518518518e-08,9.4642,0.54128,5.887,140.79,323.54
2017-04-26 00:00:00,1.2945,4.0923,99960,11.026,2.14895833333333e-09,5.5123,0.60999,4.2941,112.82,325.92
2017-04-27 00:00:00,2.1973,1.5026,100230,13.193,6.29155092592593e-09,9.6856,0.8072,2.6682,88.399,345.1
2017-04-28 00:00:00,1.9435,0.76086,100160,14.278,1.61087962962963e-09,10.581,0.88062,2.0958,114.79,342.79
2017-04-29 00:00:00,0.42315,-0.51582,99952,14.757,4.08263888888889e-09,11.8,0.96775,0.66835,87.353,359.24
2017-04-30 00:00:00,1.5726,-2.5698,99344,14.565,1.57824074074074e-09,9.6788,0.62321,3.0147,114.46,337.03
2017-05-01 00:00:00,2.0182,2.3293,99532,12.463,2.83888888888889e-08,9.5022,0.63137,3.0985,64.818,334.7
2017-05-02 00:00:00,0.049202,2.4105,100260,10.904,4.6806712962963e-09,7.2262,0.49507,2.4181,102.06,321.14
2017-05-03 00:00:00,-1.7126,0.96563,100530,10.133,6.2306712962963e-10,6.0792,0.54222,1.9701,135.51,301.32
2017-05-04 00:00:00,-0.96043,-1.4269,100270,10.43,0,4.2881,0.63886,1.7221,165.26,287.29
2017-05-05 00:00:00,1.9709,-3.224,99759,13.583,4.23819444444444e-10,5.9828,0.40945,3.7954,157.76,294.67
2017-05-06 00:00:00,0.54304,3.0144,100310,12.196,6.32847222222222e-09,6.4368,0.49147,3.0734,111.43,323.53
2017-05-07 00:00:00,-2.0762,1.3028,100720,10.055,1.65625e-10,5.2386,0.55295,2.455,88.75,309.61
2017-05-08 00:00:00,-2.7338,0.84814,100550,9.4711,0,5.2112,0.13752,2.8633,154.54,278.18
2017-05-09 00:00:00,-1.4938,-1.0163,100160,10.577,0,6.5708,0.16288,1.8093,159.92,278.66
2017-05-10 00:00:00,0.61366,-1.0032,100010,11.641,0,6.144,0.96344,1.2011,149.32,301.91
2017-05-11 00:00:00,-0.73432,0.2521,99998,11.168,0,6.1431,0.38333,0.78715,109.32,296.61
2017-05-12 00:00:00,-2.285,0.60852,99821,11.582,0,7.4618,0.099569,2.3679,153.39,282.89
2017-05-13 00:00:00,-1.9501,0.88787,99774,10.887,0,6.7817,0.0068444,2.1434,154.57,279.63
2017-05-14 00:00:00,-1.8781,0.55937,99681,10.414,0,5.9655,0.26857,1.9625,152.26,280.14
2017-05-15 00:00:00,-2.7924,-2.0133,99192,14.284,1.78449074074074e-10,5.602,0.71647,3.4477,141.45,307.73
2017-05-16 00:00:00,-1.8618,-5.4161,98572,15.871,3.24884259259259e-08,6.9449,0.9998,5.73,67.775,344.04
2017-05-17 00:00:00,-1.8431,-2.5928,98955,13.482,3.37858796296296e-08,10.271,0.77615,3.1823,100.41,334.4
2017-05-18 00:00:00,-2.4158,-0.52111,99173,13.657,3.48530092592593e-08,9.7738,0.77995,2.4725,118.31,333.37
2017-05-19 00:00:00,1.1379,-1.9665,98947,12.474,2.26018518518519e-08,11.113,0.61805,2.2744,64.633,326.46
2017-05-20 00:00:00,0.94459,-2.9909,99100,14.182,4.55462962962963e-09,10.199,0.27142,3.1626,115.75,319.13
2017-05-21 00:00:00,-0.35802,-3.3419,99171,15.169,0,8.3504,0.026042,3.3803,139.2,300.95
2017-05-22 00:00:00,1.4281,-3.2555,99056,14.998,1.69560185185185e-08,10.096,0.62613,3.562,84.956,330.36
2017-05-23 00:00:00,4.99,-1.5425,99229,13.665,5.7150462962963e-08,11.439,0.49684,5.225,113.2,323.28
2017-05-24 00:00:00,2.6362,-1.2596,99634,13.164,1.64131944444444e-09,10.53,0.51479,2.9234,101.59,322.31
2017-05-25 00:00:00,2.0453,-1.2415,99673,12.792,1.18923611111111e-08,10.684,0.73251,2.3961,100.05,324.27
2017-05-26 00:00:00,0.86651,-3.7698,99245,14.292,1.96377314814815e-10,8.1957,0.65031,3.8924,115.36,310.12
2017-05-27 00:00:00,5.2908,-1.1614,98770,12.194,1.52962962962963e-07,8.9031,0.46056,5.4255,115.47,310.52
2017-05-28 00:00:00,3.3531,1.2402,99342,9.8666,1.44618055555556e-08,6.8692,0.50295,3.5909,100.24,306.81
2017-05-29 00:00:00,3.4195,0.054167,99808,11.869,2.65729166666667e-08,10.335,0.78088,3.4333,64.326,330.41
2017-05-30 00:00:00,-0.76346,2.0712,100660,8.3544,5.4306712962963e-11,3.671,0.40032,2.2099,93.963,291.49
2017-05-31 00:00:00,-1.9566,0.11727,101100,7.1725,8.08148148148148e-12,2.9331,0.30904,1.9715,119.43,272.94
2017-06-01 00:00:00,-1.4733,-1.5358,101050,7.2741,0,3.1739,0.0009125,2.1325,129.78,264.23
2017-06-02 00:00:00,-1.3983,-1.6974,100840,7.9601,0,3.3094,0,2.2064,130.59,261.39
2017-06-03 00:00:00,0.34199,-0.96602,100500,7.9174,7.95902777777778e-12,3.4785,0.094824,1.0339,129.7,270.49
2017-06-04 00:00:00,0.68095,-0.7377,100270,9.1727,5.99988425925926e-12,6.3463,0.71657,1.0093,115.76,292.61
2017-06-05 00:00:00,1.8223,0.90817,100340,11.653,5.96203703703704e-09,9.3913,0.42912,2.0548,91.697,318.14
2017-06-06 00:00:00,-1.3421,1.3838,100600,8.1469,2.26898148148148e-12,4.37,0.21772,1.9325,108.98,285.87
2017-06-07 00:00:00,0.39949,-0.1864,100470,7.3028,9.79571759259259e-13,4.0011,0.43656,0.47913,124.3,273.8
2017-06-08 00:00:00,0.096538,1.553,100760,9.6925,6.3525462962963e-09,7.1376,0.52037,1.5731,90.824,308.96
2017-06-09 00:00:00,-1.1314,1.7459,100980,10.038,1.17037037037037e-09,7.7693,0.65826,2.0816,61.085,321.87
2017-06-10 00:00:00,-0.36066,-0.046116,100650,8.0979,3.8400462962963e-11,5.5031,0.43484,0.40823,115.48,294.38
2017-06-11 00:00:00,1.4697,-1.2508,100420,9.9757,6.04826388888889e-10,7.694,0.41339,1.9382,99.103,300.96
2017-06-12 00:00:00,0.77919,-0.33552,100520,11.093,7.18333333333333e-10,8.9311,0.88301,0.89709,104.05,318.44
2017-06-13 00:00:00,-1.0059,-1.9893,100380,10.742,9.0943287037037e-12,7.879,0.0934,2.237,83.354,307.56
2017-06-14 00:00:00,0.67432,-2.1815,100150,11.687,0,6.6576,0.66057,2.3169,119.59,298.82
2017-06-15 00:00:00,0.0032724,-1.3238,99993,11.855,9.11747685185185e-10,7.0863,0.96471,1.3562,96.709,319.22
2017-06-16 00:00:00,0.21385,-1.4949,99970,9.5626,1.23125e-10,7.6757,0.88184,1.5227,52.756,316.47
2017-06-17 00:00:00,1.0995,0.54842,100320,10.617,6.00972222222222e-10,8.8348,0.47199,1.2769,88.139,310.17
2017-06-18 00:00:00,0.18935,-0.67809,100620,10.215,7.70266203703704e-10,8.4199,0.54369,0.75215,86.534,324.04
2017-06-19 00:00:00,-0.65449,-2.1291,100360,10.35,0,6.5212,0.0081083,2.2482,119.54,276.13
2017-06-20 00:00:00,0.54218,-1.3575,100210,9.3369,0,5.311,0.21351,1.4942,119.71,280.81
2017-06-21 00:00:00,-1.0964,-1.4466,100190,10.43,0,6.3625,0.22149,1.8351,105.1,289.67
2017-06-22 00:00:00,-0.041841,-2.3983,99635,10.124,0,3.4554,0.04019,2.4167,119.99,273.11
2017-06-23 00:00:00,0.5647,-0.20818,99361,9.9685,3.27546296296296e-11,6.3847,0.27906,0.702,110.55,291.1
2017-06-24 00:00:00,0.56448,0.093502,99388,9.8147,5.3412037037037e-09,7.8296,0.54887,0.60612,90.427,310.83
2017-06-25 00:00:00,2.2516,0.083879,99661,9.647,5.44837962962963e-09,7.3908,0.53049,2.2736,82.674,310.34
2017-06-26 00:00:00,-0.59782,-0.84505,99939,10.002,6.15196759259259e-09,7.9687,0.81043,1.0355,83.425,314.81
2017-06-27 00:00:00,0.81488,-1.2709,99750,9.5829,2.69664351851852e-09,6.7207,0.61682,1.5177,85.542,302.12
2017-06-28 00:00:00,1.3769,1.0015,99914,9.1898,5.33576388888889e-08,7.5362,0.65428,1.7403,84.507,316.87
2017-06-29 00:00:00,1.0201,1.3146,100450,8.6632,2.21840277777778e-08,7.4102,0.6421,1.6814,68.244,313.24
2017-06-30 00:00:00,-1.5537,-2.9086,100310,8.2823,1.19502314814815e-10,4.9309,0.27321,3.3008,90.827,293.97
2017-07-01 00:00:00,-0.90476,-3.7759,99718,9.4043,0,4.0064,0.26709,3.8878,119.75,272.94
2017-07-02 00:00:00,-0.14387,-4.3907,98627,11.462,3.28159722222222e-08,3.8016,0.47935,4.3941,120.74,297.11
2017-07-03 00:00:00,5.3499,-4.4501,98237,11.433,4.64479166666667e-08,8.8327,0.83185,6.9609,72.663,328.08
2017-07-04 00:00:00,4.4497,-1.629,98722,10.89,1.0759375e-07,9.716,0.9028,4.7395,74.089,333.3
2017-07-05 00:00:00,0.6198,-1.1771,99119,9.0716,8.75104166666667e-09,7.0834,0.4004,1.3572,97.885,301.34
2017-07-06 00:00:00,3.0043,-4.1017,98491,10.337,3.33229166666667e-08,6.4734,0.49321,5.0876,95.408,297.83
2017-07-07 00:00:00,4.5287,-0.028132,98885,9.4548,4.07118055555556e-08,7.4998,0.44388,4.5425,83.137,297.07
2017-07-08 00:00:00,3.5142,-1.6802,99308,9.4404,5.83726851851852e-08,7.402,0.5569,3.9029,96.073,299.02
