date;obs;ERA5;m_1;m_10;m_11;m_12;m_13;m_14;m_15;m_16;m_17;m_18;m_19;m_2;m_20;m_21;m_22;m_23;m_24;m_25;m_3;m_4;m_5;m_6;m_7;m_8;m_9
02-Feb-2016 12:00:00;1014548;2173440;328928;451872;1640352;1232384;292000;1652416;244032;708128;516768;1380640;607424;608928;484128;353408;2140320;452896;353408;788128;887936;791520;2702144;533920;663072;2119584;383008
03-Feb-2016 12:00:00;840381.9;2236928;303040;417888;1447840;1275168;286400;1453824;235904;1081184;490784;1880576;611712;920160;730272;329472;1905568;416160;329472;714176;880320;725312;2488064;495744;800352;2153728;359104
04-Feb-2016 12:00:00;744512.3;2107904;336704;388224;1276736;1530016;280960;1290688;228800;1655104;465152;2163392;555488;1159264;838272;307200;1703360;384224;307200;634944;816480;667776;2463808;462336;805824;2008352;336000
05-Feb-2016 12:00:00;886489.8;1871872;438496;362336;1236800;1674144;275616;1161728;222496;2102080;439104;2270496;501888;1147872;797152;288960;1528992;356384;288960;586688;732384;617696;2591936;433088;726464;1878528;312352
06-Feb-2016 12:00:00;2720019;1872384;497760;339200;1388096;1589248;270464;1092288;216768;2210528;415712;2303424;710016;999232;716800;274400;1378528;332032;274400;522272;657760;573984;2683264;407392;651616;1785952;290624
07-Feb-2016 12:00:00;4935983;2131968;477664;316224;1548000;1429568;265376;1107232;211552;2063072;396352;2412960;1279072;871616;661760;262752;1248512;309696;262752;429056;593280;535776;2610880;383648;586816;1678496;272896
08-Feb-2016 12:00:00;8104031;2526208;433056;292928;1584480;1362080;260448;1242240;206624;1824640;380608;2640000;1674944;770016;641376;253088;1136064;407072;253088;337184;537568;502272;2438336;359424;530816;1543040;258880
09-Feb-2016 12:00:00;5139727;2872320;392288;272448;1529184;1568640;255584;1266272;202016;1735488;367552;2806464;1636416;683264;607968;244896;1038528;588544;244896;274784;489312;472832;2211072;335840;482432;1389824;247616
10-Feb-2016 12:00:00;3831828;2872832;356896;255968;1417952;1884480;250880;1148672;268896;1828192;356352;2813728;1445632;608544;539680;237728;953920;648416;237728;254304;572384;446848;1980096;315840;440480;1244384;238336
11-Feb-2016 12:00:00;2863214;2622464;326272;242976;1443872;2200960;246240;1029472;371360;1846304;346560;2669216;1305792;544224;472032;231296;899520;602112;231296;247936;746400;422336;1779392;316832;404096;1118208;230464
12-Feb-2016 12:00:00;2129316;2323456;299680;232512;2046144;2594048;241696;929472;394592;1704096;337760;2406080;1347200;488704;423872;225504;864192;552896;225504;243392;780224;397216;1606208;383008;372448;1009216;223616
13-Feb-2016 12:00:00;1626130;2045440;276544;223904;2913248;2837376;237248;851296;367296;1509696;329664;2125984;1665056;440832;388800;220128;815232;618528;220128;239008;689024;373344;1456448;508256;344896;915040;217504
14-Feb-2016 12:00:00;1262661;1807360;255136;216512;3595936;2759040;232896;786272;352608;1330208;322176;1882464;2090624;399424;369696;215072;759808;840576;215072;234720;757920;353280;1326912;581472;320864;833504;211936
15-Feb-2016 12:00:00;1064310;1602048;233184;210112;4070464;2480000;228672;729760;348736;1175328;315136;1672928;2311968;363584;477152;210368;710208;1093152;210368;230464;968832;337120;1214528;557376;298656;762848;206816
16-Feb-2016 12:00:00;883184;1425920;212064;204352;4066048;2184256;224448;680384;332736;1042112;308448;1492480;2352224;332544;640096;205856;666688;1201920;205856;262368;1021376;323968;1116928;505568;379136;701440;202080
17-Feb-2016 12:00:00;772525;1320448;354048;199136;3653120;1935872;220384;637152;309248;927456;302048;1336960;2572832;305536;665952;332416;628416;1132640;332416;455424;925632;312992;1032128;463808;661856;648064;197568
18-Feb-2016 12:00:00;666563.8;1258496;689184;194336;3217728;1724928;216352;599168;287200;828704;400992;1202880;3062208;282112;605728;735744;594560;1017920;735744;810848;930080;303520;958080;428896;922400;601504;193312
19-Feb-2016 12:00:00;614888.1;1207808;902528;189824;3070848;1543424;212384;565664;265056;743552;615488;1087040;3477664;260640;546880;1198944;564672;922336;1198944;1088064;1007456;295200;893440;398496;963680;560832;201760
20-Feb-2016 12:00:00;721371.3;1419776;881440;185600;3051456;1386880;208544;536064;242784;670080;745152;986816;3709248;238656;495872;1460704;537728;829184;1460704;1133056;975456;287680;836736;556960;911840;525152;219264
21-Feb-2016 12:00:00;628285.5;1725440;783776;181600;2823616;1251648;204768;509632;223520;606592;729184;900096;3942464;564832;451680;1571616;511296;741312;1571616;1038304;932736;280800;786944;885056;853888;586112;221024
22-Feb-2016 12:00:00;543203.4;1717760;694368;177760;2493344;1134912;201056;483680;311968;551648;666272;824896;4123520;1273280;638240;1711872;484416;664928;1711872;925120;999424;274336;743104;1119424;775840;843328;210272
23-Feb-2016 12:00:00;471518.6;1536512;617248;174112;2202688;1033728;197376;457344;486816;504064;608192;759552;4233440;1855584;1141664;1862400;460096;890848;1862400;824992;1038880;268320;704256;1373984;693888;1215424;200256
24-Feb-2016 12:00:00;410621.4;1370624;550880;170560;1952672;946112;193824;433312;565088;462752;557760;702656;4184416;2241600;1569888;1873152;439872;1324128;1873152;737888;952032;262624;669888;1583360;622176;1548800;192032
25-Feb-2016 12:00:00;401921.8;1227776;493696;167136;1737472;869952;190272;413344;536352;426848;513856;652992;3830816;2387264;1645440;1789248;423296;1466976;1789248;663296;818752;257120;639168;1525472;560224;1723648;185152
26-Feb-2016 12:00:00;381390.7;1104896;499040;163840;1552160;803712;235744;397120;484224;395520;475712;609664;3344672;2198784;1589472;1683392;409472;1355840;1683392;599680;694144;251904;726848;1350080;529696;1693440;179168
27-Feb-2016 12:00:00;308314;998400;764928;160672;1392416;746048;309920;383552;437152;368224;442336;571520;2918752;1904704;1472928;1536896;397440;1206976;1536896;544800;588448;246848;1039488;1194976;622464;1542848;173952
28-Feb-2016 12:00:00;307792.1;906752;1314176;157536;1254560;695552;329504;507840;396448;344256;413184;538112;2727360;1652768;1374912;1367840;386880;1069344;1367840;497248;504032;241984;1387648;1061632;780256;1431360;169216
29-Feb-2016 12:00:00;314055.8;826368;1726016;154496;1135456;651392;309792;725600;361216;321568;387648;508608;3346944;1443168;1695968;1211456;377344;950400;1211456;456064;434624;237248;1498432;946816;994688;1389376;164896
01-Mar-2016 12:00:00;285695.1;757248;333088;1076576;746112;1474208;2254400;2318848;338976;1483232;1010848;2590784;1129056;1493024;1321088;1247904;3177696;1198624;1247904;598112;396288;654848;2305472;455456;415712;1377536;780032
02-Mar-2016 12:00:00;283607.2;697344;371008;1071264;918528;2055200;2257024;2363872;318528;1449792;1141056;2311712;1178528;1346400;1176832;1333824;3227968;1085408;1333824;548096;372064;601024;2342688;431424;391424;1368960;749376
03-Mar-2016 12:00:00;289174.9;812032;347360;1082976;1276224;2474176;2609312;2195328;302080;1278560;1529856;2044640;1148896;1219680;1060672;1444000;3038080;985600;1444000;504608;350624;549056;2208384;406368;439168;1489536;739776
04-Mar-2016 12:00:00;297004.5;1187328;309376;1018560;1639680;2767072;3012928;2425984;288864;1126720;1983520;1818016;1054464;1110080;965600;1711744;2741536;899136;1711744;468096;394080;508416;1975616;382880;566720;1547040;706464
05-Mar-2016 12:00:00;297178.5;1532928;303136;919968;1944416;2939520;3224640;2725504;278048;988544;2053792;1651840;960800;1015040;884384;1968128;2491520;824128;1968128;472320;517280;552896;1745536;363392;639520;1558048;658976
06-Mar-2016 12:00:00;298048.5;1745920;297632;831776;2201344;3040288;3139456;2519744;268896;857600;1861856;1522144;878944;948704;813856;1882080;2215264;758944;1882080;499680;656096;707712;1551872;347616;619104;1708320;615968
07-Mar-2016 12:00:00;289000.9;1928192;292288;755424;2468608;3164128;2847136;2225952;260960;753120;1651328;1563104;807872;952480;752512;1779552;1976512;702240;1779552;495040;870688;855616;1388192;334688;732384;1955040;578144
08-Mar-2016 12:00:00;278039.4;1971712;287008;689344;2669024;3069216;2512224;2123040;253888;684992;1483008;1750240;746016;1003552;698976;2054304;1794784;828512;2054304;469184;1082528;894720;1247168;395072;1073472;2011264;544896
09-Mar-2016 12:00:00;279779.3;1877504;281856;632000;2642496;2768768;2215136;2624032;247456;678560;1347328;1775904;692160;1007456;652224;2151200;1604768;1150176;2151200;444160;1102016;839712;1125440;715616;1419872;1846912;534112
10-Mar-2016 12:00:00;325887.2;1775616;276768;582176;2423072;2430976;2252256;2895200;241568;635328;1216512;1630912;645056;947136;657248;2091264;1422400;1460896;2091264;419328;1030336;759808;1020256;1220256;1573408;1632640;657920
11-Mar-2016 12:00:00;298048.5;1660416;271776;538784;2357472;2126272;2499008;2573312;236032;562336;1094048;1465920;603808;920768;689504;2010016;1274624;1642400;2010016;394176;1065120;688352;929216;1657088;1514880;1449696;943008
12-Mar-2016 12:00:00;315447.7;1546240;266912;500928;2417920;1872864;2459840;2299904;230848;531328;996192;1321440;567616;961024;670272;2032160;1256800;1665312;2032160;371520;1111296;629152;850272;1973632;1434496;1297696;1137664
13-Mar-2016 12:00:00;467168.8;1504256;262112;467840;2263808;1662144;2207680;2159008;225920;527680;959040;1196544;535680;972928;620128;2040576;1206592;1675840;2040576;353024;1033888;579840;781728;2112000;1410752;1316864;1113952
14-Mar-2016 12:00:00;746948.1;1451008;257376;438752;1995072;1485696;1967360;2319136;221216;682144;963648;1088512;507488;972512;577664;1795744;1182304;1739744;1795744;450592;910208;537024;764576;2164000;1328160;1493280;1010176
15-Mar-2016 12:00:00;1070226;1306624;252736;413216;1763136;1335808;1898592;2346240;216704;700864;1034272;994848;510112;1002688;543520;1570688;1216960;1793088;1570688;871104;804160;499712;777152;2166368;1180064;1562912;972320
16-Mar-2016 12:00:00;1085537;1134592;248192;432000;1724992;1206528;2138048;2069280;212352;845440;1169184;907680;578176;987904;513664;1377760;1122016;1840000;1377760;1434016;720384;467040;748480;2005280;1035424;1473888;1065472
17-Mar-2016 12:00:00;1061004;989184;270336;474944;1837408;1094752;2374496;1822752;211424;1186528;1243136;821632;820224;914560;487232;1221152;983392;1962848;1221152;1698976;655168;431168;694240;1774496;912256;1332480;1373184
18-Mar-2016 12:00:00;1066398;868864;555520;473952;1799808;998016;2304864;1612192;210496;1374240;1450400;743232;1073344;834912;461888;1079200;862176;2224928;1079200;1624416;598752;383424;644640;1571840;802432;1301536;1835328
19-Mar-2016 12:00:00;1106242;760320;992192;502048;1614912;914080;2084896;1426016;204128;1439264;1859072;675360;1084256;768576;436000;1088512;768064;2522976;1088512;1441152;549376;340256;601248;1397408;708672;1495904;2226944
20-Mar-2016 12:00:00;1119465;660480;1118688;681760;1429088;841216;1855968;1297120;196992;1439840;2105280;613408;976768;712736;411712;1128064;700032;2851872;1128064;1308928;506848;316800;563168;1247168;635520;1820128;2336640
21-Mar-2016 12:00:00;1065528;574464;1140544;920768;1257184;831520;1653056;1240032;192288;1484576;2153792;550272;883392;664096;391424;1031520;633184;3403200;1031520;1289440;470208;304160;529760;1117728;574176;2125600;2326560
22-Mar-2016 12:00:00;1137561;509440;1137248;1062016;1086208;939936;1483648;1196544;188448;2091360;2094464;480256;804160;621504;374240;1218048;545376;4010304;1218048;1280416;712928;294112;977984;1006048;516896;2275904;2451136
23-Mar-2016 12:00:00;1039603;451584;1136576;1210528;934496;1038016;1390784;1311392;183712;2693344;1891616;428448;735072;584064;356224;1373984;518048;4050624;1373984;1136736;1218624;285472;1873856;909568;466528;2196832;2505440
24-Mar-2016 12:00:00;1056132;422912;1120000;1367776;809312;1026208;1354688;1494720;178848;2677952;1640544;408448;674592;915136;371264;1306688;595584;3962720;1306688;979808;1426752;277760;2429696;826144;422688;1982848;2332960
25-Mar-2016 12:00:00;1214465;423424;991712;1437504;705632;954272;1271424;1464448;175104;2428928;1424000;399968;622176;1611264;538848;1479616;659456;3667360;1479616;858912;1356352;290208;2452800;832448;375392;1757920;2062368
26-Mar-2016 12:00:00;1908346;395264;884448;1430080;909696;869728;1157344;1309344;171872;2112704;1240576;631200;575744;2158784;735840;1587680;631968;3202720;1587680;766208;1295232;305504;2302592;985984;326432;1561632;1808064
27-Mar-2016 12:00:00;4654463;631808;805280;1333504;1293888;793344;1045376;1158752;168800;1837120;1083488;1067008;531840;2380736;752544;1444800;598496;2954048;1444800;730688;1186144;283648;2203296;1190112;289440;1395136;1653408
28-Mar-2016 12:00:00;3529082;997888;924576;1193600;1377216;724672;972192;1020736;165728;1601536;978496;1386112;486752;2295776;670368;1265088;575584;2915232;1265088;699968;1036672;252544;2073280;1521216;336800;1252992;1573280
29-Mar-2016 12:00:00;3240081;1223680;1155424;1064512;1256064;665312;923808;895008;162752;1398016;1012704;1589888;480352;2281600;594496;1100608;531424;2757472;1100608;637632;908832;239712;1860768;1934912;575136;1126912;1435296
30-Mar-2016 12:00:00;2627629;1284096;1176096;1080832;1132256;615488;870112;787488;159840;1356960;1402112;1418432;536544;2776384;532320;955744;559264;2439584;955744;581344;800768;234464;1624672;2095936;793024;1010368;1253664
31-Mar-2016 12:00:00;2105305;1260544;1051104;1204992;1020128;568416;798976;709120;201440;1598272;1895040;1256032;562368;3153216;479584;825088;710816;2129920;825088;529024;704096;302816;1409792;1996608;794816;899808;1342432
01-Apr-2016 12:00:00;1883117;1201664;1059072;1210624;923200;514432;758496;655936;271744;1884480;2065792;1115520;503264;3072416;436928;710144;870016;1868352;710144;483840;613344;791328;1224416;1907360;705504;793952;1411328
02-Apr-2016 12:00:00;2098867;1148416;1052608;1205376;919776;443168;778528;612768;275648;1951936;1941312;989408;415360;2933184;405632;766848;870976;1636448;766848;478560;524608;1141504;1066400;1832576;613344;698944;1326368
03-Apr-2016 12:00:00;1777504;1129984;926080;1372928;1023296;385760;905440;571744;217888;2304736;1842112;867360;342784;2987264;378464;880224;763168;1417472;880224;638560;436768;1047232;943200;1652768;520032;870752;1227552
04-Apr-2016 12:00:00;2101303;1133056;808608;1725984;1037984;364160;1171168;570848;167968;2508416;1680768;756992;303584;3114336;349280;922144;658816;1333376;922144;866080;347840;932832;851712;1435200;422624;1305184;1050816
05-Apr-2016 12:00:00;1959499;1268224;701888;2034720;948928;356288;1383616;607264;148224;2222432;1464192;696032;290688;3115744;322336;1106912;571040;1270848;1106912;1046752;283104;825184;876256;1283424;321664;1450272;888512
06-Apr-2016 12:00:00;1549922;1348096;609728;2107840;863776;349824;1358112;681728;163808;2241408;1265792;679136;284736;3048512;300128;1253440;505152;1424544;1253440;1133472;259136;763008;927776;1175904;256736;1340448;746624
07-Apr-2016 12:00:00;1375060;1315328;532512;2078336;840000;343520;1223968;810560;186528;2439360;1129472;638016;279616;3173408;280160;1369440;450304;1559936;1369440;1091424;252448;700960;906528;1051104;238560;1266240;778336
08-Apr-2016 12:00:00;1273100;1312256;460448;2010528;837952;337344;1239296;875744;298496;2332320;1011136;576864;274560;3253536;266144;1553632;396672;1508448;1553632;986272;247808;649184;843776;922400;233088;1151168;912320
09-Apr-2016 12:00:00;1154438;1273856;387200;1897408;766912;331264;1573824;824928;457728;2037248;877280;771936;339040;2986208;259040;1527712;357824;1445120;1527712;864960;243360;596736;750624;804160;228864;998272;892640
10-Apr-2016 12:00:00;1027249;1153536;550144;1916512;662976;325280;1716896;739680;476480;1763584;765504;1184640;353920;2832736;254176;1699392;341216;1650880;1699392;757792;238976;511392;658816;690720;224736;857408;771424
11-Apr-2016 12:00:00;951736.9;1015808;1275328;2176608;566816;486016;1603488;924288;400224;1527008;669952;1309280;386720;2727872;249568;1876960;375808;1859872;1876960;660864;257024;430112;571584;587136;220672;732128;651936
12-Apr-2016 12:00:00;865262.8;875008;1913824;2351008;476544;590976;1911968;1432128;353088;1315136;580096;1163872;416768;2433888;245088;1693088;517024;1707424;1693088;568992;309856;346016;488448;492416;216736;622080;534688
13-Apr-2016 12:00:00;777048.8;739328;1919232;2529088;386976;518624;2193376;2093664;308192;1120608;486592;1036736;561376;2215200;240672;1641824;588544;1501056;1641824;476800;281824;265216;413152;405088;212800;525568;429568
14-Apr-2016 12:00:00;702580.2;631296;1674304;3150048;375328;461088;2190368;2361952;231328;966560;408128;1203136;675296;2047328;346176;1707168;533312;1423552;1707168;378400;223584;221632;367072;353632;208992;567968;374912
15-Apr-2016 12:00:00;656994.3;650752;1564512;3903808;423616;404000;2373856;2127520;165664;860800;371200;1313728;574240;1809792;335808;1605952;588960;1350752;1605952;383008;218272;211712;349856;338912;205216;658688;362496
16-Apr-2016 12:00:00;2135927;828416;1566560;4406432;409120;401248;2424256;1909440;135360;779872;360608;1151744;473344;1563904;230528;1404608;737760;1182464;1404608;394848;214272;231168;341728;332160;239232;674048;355680
17-Apr-2016 12:00:00;1765498;1116672;1589600;4623040;350944;401184;2322176;1840032;128544;701536;353888;999488;374560;1399712;223936;1215264;1330560;1191904;1215264;490432;210432;226144;335328;326176;233504;1152160;349248
18-Apr-2016 12:00:00;1177231;1215488;1500160;4660352;358176;464896;2322368;1821088;125888;850592;347520;862944;287552;1257888;276352;1175904;1716864;1440992;1175904;639520;206656;200608;329312;336480;195232;1505536;342976
19-Apr-2016 12:00:00;1026032;1075200;1280704;4422624;418944;599520;2405408;1675840;123648;1196032;379552;741376;241824;1092224;802144;1324864;1509056;1506880;1324864;715936;202912;241248;323360;329792;190880;1395008;336832
20-Apr-2016 12:00:00;930683.8;914432;1179392;4357536;413376;653376;2322144;1434912;162080;1372192;371168;633568;231488;943936;1178880;1761536;1286752;1335840;1761536;710144;199296;868096;359808;346496;187392;1297600;358240
21-Apr-2016 12:00:00;836032.1;779776;1166400;4868320;340992;718848;2027776;1212544;157792;1355872;569984;541920;422720;808928;1047168;2068512;1081792;1167648;2068512;660800;329632;1547808;785152;338432;184032;1138112;366432
22-Apr-2016 12:00:00;739814.5;664576;1109824;4884800;289824;935968;1927232;1018144;118208;1316640;743296;762592;542240;689408;894528;1967744;898272;1010720;1967744;662432;419744;1580224;1093312;298624;265600;1117632;424096
23-Apr-2016 12:00:00;669521.7;573952;982976;4312896;294464;1018176;1831552;851616;115040;1212160;961824;1143936;447968;579040;752160;2461664;728192;1066400;2461664;609184;393344;1379648;980352;292512;305664;1093888;475456
24-Apr-2016 12:00:00;614366.2;607232;820864;4086976;287584;975136;1592896;706848;112896;1033728;1447616;1194944;359424;510688;636384;3064832;575616;1175808;3064832;499840;403616;1172288;840192;287200;292832;934720;629440
25-Apr-2016 12:00:00;561472.6;706048;670400;4245952;264512;1000992;1378304;732640;147808;871232;1787360;1031616;268320;490432;758624;2920064;435744;1202560;2920064;565888;419424;983200;698592;282048;319456;796992;1278560
26-Apr-2016 12:00:00;513276.8;721408;540320;4127584;259392;941472;1190592;940832;165536;730304;1765568;862592;219168;480864;933664;2659648;337024;1156928;2659648;760864;418816;816800;574624;276992;373920;679232;1838752
27-Apr-2016 12:00:00;470822.7;675840;426752;3637696;254656;812096;1022912;1017344;128480;611456;1527840;707904;208672;472192;1129856;2462176;300992;1015104;2462176;772576;573888;980960;467264;375104;375040;578720;1887968
28-Apr-2016 12:00:00;551903;801280;327776;3289536;250112;690080;871264;1020896;121088;509536;1297600;608032;204480;481664;1201984;2168640;292768;878176;2168640;640864;778848;1174944;745728;808800;282208;492672;1707360
29-Apr-2016 12:00:00;1578805;1207296;275104;2980928;245600;574176;1112352;1109376;163072;427040;1082112;749536;200768;489568;1410272;2002112;287424;744736;2002112;508128;1008096;1067520;1131456;1058656;199680;410400;1452608
30-Apr-2016 12:00:00;4696395;2052608;263328;2588384;241152;463616;1850432;1100960;440128;687648;891008;942432;197184;463744;1669088;2140960;282240;616672;2140960;523584;1702656;903360;1190624;923072;163680;350464;1218368
01-May-2016 12:00:00;2274773;2504704;258176;2314144;236832;349984;2153952;952512;653984;932736;729600;948032;193632;439424;1522272;2441216;277152;504608;2441216;539392;2066848;745248;1298432;770624;156960;327488;1006944
02-May-2016 12:00:00;1745837;2248192;253504;2064736;232576;276736;1915840;773376;587360;1059936;593568;840224;190144;431168;1269376;2423520;272160;446976;2423520;425856;1809792;602336;1862240;625952;153920;319808;819904
03-May-2016 12:00:00;1592550;2037248;248928;1822208;228384;257568;1653728;612224;480256;1120480;550784;762272;186720;486112;1645664;2464544;330912;433216;2464544;305408;1532096;469920;2189536;497344;151168;335616;655264
04-May-2016 12:00:00;1359052;1830400;244448;1614720;224256;251744;1402176;548768;451200;973536;519264;999456;183360;504064;1987584;2469216;322432;442464;2469216;234944;1456096;334240;1972512;369952;212256;328704;504416
05-May-2016 12:00:00;1166269;1551360;240064;1402592;220224;247200;1279104;489440;420256;828672;469440;1133600;256864;437056;1884928;2180000;259104;433760;2180000;221152;1386368;240928;1706528;281024;221664;303168;375840
06-May-2016 12:00:00;1003413;1300992;235744;1222368;216256;242752;1203392;394208;317472;689280;550528;963232;249440;401536;1726656;1977248;271104;427040;1977248;216512;1342688;212960;1456096;332768;201600;297312;312608
07-May-2016 12:00:00;876224.3;1070592;231488;1066272;212384;238368;1122080;538752;205920;558400;581952;791232;192992;459584;1437312;1749408;281184;418368;1749408;212608;1472736;624896;1230176;339072;181024;291968;372448
08-May-2016 12:00:00;775308.9;853504;227328;927872;208544;287168;1010720;810880;632480;431744;774944;686624;223424;541664;1595968;1476448;259264;424576;1476448;208768;1408256;1391424;1026752;260960;139168;286688;378656
09-May-2016 12:00:00;691444.7;648192;326208;799872;204800;322720;835040;1062784;1136640;357728;980992;600448;202208;639648;2102144;1225280;240032;415424;1225280;205024;1179008;1634368;849920;238720;135584;281504;306080
10-May-2016 12:00:00;616628.1;458240;404416;674368;201088;267296;664288;1407488;1100032;340960;1124032;520256;165344;624032;2186624;996864;235360;403264;996864;286944;966208;1396352;691872;334368;133120;276480;284576
11-May-2016 12:00:00;541637.4;345600;300672;595264;197504;222656;512640;1552736;952064;334176;1268064;482240;161504;532768;1870240;801152;231136;394592;801152;278560;769120;1124320;541120;357504;232992;271456;279104
12-May-2016 12:00:00;487003.9;317440;257344;606336;193920;217728;435648;1398592;791200;354560;1164064;409376;158560;662688;1591872;636032;226944;368064;636032;196160;588608;885184;400544;277248;323648;266592;274048
13-May-2016 12:00:00;440722;313344;249056;783712;190432;213760;419968;1536576;606848;347072;963552;323104;155680;843552;1359744;554464;222880;360992;554464;190720;417056;668096;320480;239872;298784;261792;269120
14-May-2016 12:00:00;394788.1;311296;204864;1273888;187008;209888;412032;1857248;565664;316960;769248;710400;152896;935104;1119424;504032;218848;354496;504032;258912;286144;443968;301664;217376;266464;257088;264256
15-May-2016 12:00:00;351638.1;306176;200224;1587616;183648;206144;404608;2129536;589280;310752;586816;1024640;150144;895968;1341568;454112;214912;348128;454112;251616;233056;349152;295264;212864;228896;252448;259520
16-May-2016 12:00:00;314403.8;296448;196576;1480640;180320;406848;397312;2306656;1091968;492832;419616;874944;147456;745376;1632960;440096;211040;341856;440096;182272;223936;382368;289952;209024;165088;247904;254816
17-May-2016 12:00:00;283085.2;288256;290944;1713376;177120;391712;390176;2146496;1505632;771040;315424;713280;144800;604192;1534016;497664;207232;335680;497664;177344;219712;326176;304800;205280;123744;243456;250272
18-May-2016 12:00:00;255768.4;284160;587616;2061088;173888;199840;383136;1830656;1366688;959040;285248;560896;177248;471424;1327264;559392;220320;329664;559392;174112;215744;248160;418368;201568;117184;239040;245728
19-May-2016 12:00:00;237499.2;290816;1166720;1975040;227200;313312;376256;1536064;1533888;969024;277952;422496;250560;699776;1099072;510784;310944;401888;510784;170944;211840;537440;387936;197920;213888;277664;241344
20-May-2016 12:00:00;230887.5;372224;1783808;1792704;221088;302912;369472;1272736;1809792;1300032;272928;314432;276608;1013216;889024;435232;286560;391488;435232;167904;208064;820448;272160;194400;206720;286304;236960
21-May-2016 12:00:00;217838.1;386560;1918592;2138336;166112;516032;362816;1040672;1775776;1723424;267968;267328;269952;1016576;698464;404544;194976;313728;404544;164864;204320;753792;264864;190848;128960;241792;232704
22-May-2016 12:00:00;249504.7;438784;1710272;2713056;161760;963968;356288;825696;1628864;1654816;263168;258080;264352;1473728;528640;395104;189344;432128;395104;161888;200608;596512;260000;187456;123584;222688;228512
23-May-2016 12:00:00;320493.5;790016;1976960;2710880;270240;1284512;349856;613184;2144704;1412768;289024;253248;291168;1801888;383488;387904;217888;452480;387904;158976;307328;434752;255328;184064;107168;218336;224416
24-May-2016 12:00:00;298222.5;1046016;2306208;2339744;261344;1653344;343584;440192;2923456;1172448;308032;248704;224128;1994592;307520;380896;212800;329504;380896;156128;351392;286816;278112;180736;230368;240768;261536
25-May-2016 12:00:00;240109.1;1011200;2115072;1981824;155904;1675008;337376;365184;2923520;952576;373536;445664;173504;2102784;292352;374080;180000;312512;374080;153312;243360;207616;327072;192800;222048;347104;255264
26-May-2016 12:00:00;203918.8;860672;1775200;1720768;150528;1361408;331328;352384;2936512;760832;339232;505760;166304;1770496;286528;367328;204288;448416;367328;230112;187936;192800;321504;257632;104544;312736;213440
27-May-2016 12:00:00;181299.8;676352;1465696;1501760;147648;1294272;325344;345856;3647872;597408;242528;487488;185664;1448032;281344;603008;436448;741696;603008;242464;183264;188576;264320;388384;122880;205568;208736
28-May-2016 12:00:00;171208.2;533504;1202528;1277344;145024;1259456;319456;339584;3906336;878080;236064;670368;179008;1137856;276288;942112;478976;726240;942112;165504;179904;185184;233824;375904;119712;243104;204896
29-May-2016 12:00:00;187563.5;629760;1127968;1128864;142400;1018272;470720;333504;3409280;1393472;435008;682048;118208;1303744;271296;1083520;252448;490048;1083520;143168;299616;181856;228960;228160;96384;236992;201248
30-May-2016 12:00:00;191043.3;731648;1360896;993888;139840;774432;580768;327488;2889216;1459488;419232;538336;114400;1454272;266432;1024864;292256;358464;1024864;140032;289664;178592;252000;163808;93984;193280;197600
31-May-2016 12:00:00;158854.8;605696;1422592;925952;137344;570016;469472;363872;2476096;1825376;227904;393664;154240;1197280;261632;1332320;484320;278304;1332320;137472;173312;175360;246432;159232;92288;294496;194048
01-Jun-2016 12:00:00;138845.7;414208;845696;393248;1607424;240256;316416;220416;274464;2900256;1452320;235456;247552;420512;229088;548544;302048;318944;548544;2911296;1273216;278272;304000;2446688;1740832;215360;248160
02-Jun-2016 12:00:00;123360.4;279040;622912;379744;1516800;347488;309824;216128;267584;2472992;1333280;231200;243104;369248;224928;407584;293024;235520;407584;2421376;1030816;374368;253920;3094848;1859488;211456;243712
03-Jun-2016 12:00:00;116052.7;240640;418432;223456;1359040;323168;304192;212224;215872;2075200;1261536;227040;238720;391744;220896;284224;324000;229472;284224;1966624;806496;307328;231168;3256128;1666848;207616;264864
04-Jun-2016 12:00:00;103525.3;233472;312704;232192;1131616;215680;298688;208416;210880;1745536;1076128;222944;234432;442176;216928;230624;316736;225248;230624;1814688;599424;206880;212896;3183328;1709568;203904;259104
05-Jun-2016 12:00:00;94477.72;228864;294336;227264;927328;389312;293344;204640;207040;1496352;864576;218944;230208;299200;213024;221536;347552;221216;221536;2117248;408608;200896;432640;3006656;2016736;200224;231360
06-Jun-2016 12:00:00;89257.95;247296;288288;227904;748928;485664;288064;200960;203296;1266080;663392;214976;226080;600704;242368;217344;364672;250176;217344;2376960;296960;197152;498624;2543648;2118656;196640;226624
07-Jun-2016 12:00:00;85952.1;254976;283072;222752;593920;416096;282848;197344;372960;1042880;473376;211136;221984;947232;236736;213408;294240;244416;213408;2234368;270560;255552;355648;2117952;1924768;193088;525504
08-Jun-2016 12:00:00;80558.35;230912;278016;201152;623680;452416;277792;308864;434720;963968;354336;207328;218016;924416;202496;209600;340160;210240;209600;2058240;264032;248640;267232;1743200;1619904;189600;1129376
09-Jun-2016 12:00:00;75338.59;235008;272992;197120;647232;566528;272768;298976;267392;1176832;320544;203584;214048;991296;198144;205792;330400;205728;205792;2042528;259232;188192;195840;1413952;1338176;186208;1400224
10-Jun-2016 12:00:00;70466.8;229376;268064;337280;516992;408320;267840;189600;190976;1370816;312416;199904;210240;977408;194496;202112;254944;202016;202112;2004800;254528;183392;190656;1220192;1093728;404768;1395168
